tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
U.S. military delivered supplies to people in Puerto Rico by chopper on 09/30/17 . This was needed over a week ago and requested days before. Why not sooner and why not more choppers? #HurricaneMaria cc: @tedlieu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
You’ve probably heard by now that Puerto Rico has absolutely no crops left after Hurricane Maria wiped it all,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Our govts response to this tragedy is so far, a tragedy. The PR people are in dire need of assistance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @KaysenHarlow: Did we forget these are American civilians. Where is their aid?!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The damage Hurricane Maria did to Puerto Rico is really fucking up my state of mind.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSBTV reports NEW AT 5: Were getting a new look at some of the damage in Puerto Rico from Hurricane Maria. Why it,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Here were some of the last views we brought you on 7News Sunrise from the San Juan Doppler Radar before Hurricane Maria totally destroyed it,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @eborrali: @CNN #PuertoRico FAA radars damage. VFR rules only! #HurricaneMaria,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our love and prayers go out to the wonderful people of this beautiful island. They will need our support after,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @HBCUBuzz: Grambling State University and Community Lend Helping Hand To Those Affected By Hurricane Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @apadillafilm6: Donate to Help #PuertoRicos἟5἟7 Small Farms After #HurricaneMaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @RipplesNG: HURRICANE MARIA: Puerto Rico mayor begs for aid, accuses Trump of inefficiency",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Devastation from Hurricane Maria continues to cripple Puerto Rico, with fears a damaged dam on the island may break",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#TropicalStorm force winds may overspread #OuterBanks by midweek as #HurricaneMaria makes a close approach. #NCwx #VAwx,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @IndivisibleOH8: Wed Action: Call your MOCs to ask for federal assistance for victims of Hurricane Maria, then consider donating $. http",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @retail_recruit: .@realDonaldTrump guilty of egregious dereliction of duty bordering on willful endangerment. #PuertoRico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Our thoughts and #prayers go out to all of those suffering loss in Puerto Rico, including those #farmers facing such devastating losses.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @glorifing: Puerto Rico Faces Apocalyptic Conditions: Humanitarian Crisis Grows for 3.4 Million U.S. Citizens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @KrauseForIowa: Why does the #ScamArtistInChief Just. Keep. Scamming? Because he can. #PuertoRico #Hurricane #Maria,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"we cant forget about Florida, Texas, and Puerto Rico so soon, and Hurricane Maria is still continuing to cause damage and destruction",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As Arecibo Observatorys staff assesses the damage from Hurricane Maria, how will it affect the facilitys future?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@AsociatedPress -Calling on U.S. media to help share about the need for food, medical and construction teams in #PuertoRico! #HurricaneMaria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Help #PuertoRico today. Donate to @SavetheChildren to help children and their family in need from Hurricane Maria.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @NASAHurricane: Atlantic- Tropical Storm Maria, Lee, and 2 developing systems today",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We have created this registry to help scientists and students in #PuertoRico affected by #HurricaneMaria. RT!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @LiveStormsMedia: 9-20-2017 San Juan, Puerto Rico Hurricane Maria extensive flooding and damage, car sunk buildings de:",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@realDonaldTrump Dont we have a U. S. Territory destroyed by Hurricane Maria? Arent U supposed to be trying to fix it? DO YOUR JOB. #TakeAKnee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
.10 days AFTER Hurricane Maria Theyre FINALLY sending water to the area where my family are ὤFἿC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @stephenfry: First #HurricaneIrma now #HurricaneMaria Families devastated. Please help @ShelterBox provide shelter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hurricane #Maria ADVISORY 46 issued. #Maria turns north-northeastward.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
We feel like second class american citizens. If Miami had gotten destroyed like that the story would be different #HurricaneMaria,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finance: The best charities to donate to for victims of Hurricane Maria in Puerto Rico  via @oyamagng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @HaydenWDRB: 32 air national guardsman from Kentucky area heading to Puerto Rico to assist with #HurricaneMaria relief @WDRBNews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
All T-Mobile corporate stores are collecting items donations to send to #HurricaneMaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Were working hand-in-hand aiding victims of Hurricane Maria, Irma, and Harvey. head to  to learn how to help too",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"150 Red Crossers ready to board JetBlue to San Juan, Puerto Rico for Hurricane Maria relief -- go team go! #VolunteersRock #RedCrossProud",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"These are text messages from my aunt in Puerto Rico. The damage there is real, this is real. Please keep praying #HurricaneMaria",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Juan Roads Remain Flooded Following Hurricane Maria. Credit – Instagram/kpspike via Storyful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"RT @BridgesForPeace: Following Hurricane Maria, IsraAid Arrives In Puerto Rico to Help In Recovery Efforts @TheTowerDotOrg @israelproject h",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @MirandaMan1: My home in Puerto Rico has been DESTROYED. Hurricane Maria has destroyed the whole island. Please help support with your p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @WeatherChaos: #HurricaneMaria Live Updates: Catastrophic Flooding in #PuertoRico -from NYTimes #ClimateChange #GlobalWeatherChaos http,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sorry #PuertoRico folks! No water for a week? People dying in hospitals? Sorry,you R just too brown so #Trump said hell see u next Tuesday!",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@davidaxelrod  Aid and assistance is and has been in Puerto Rico for days.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Agents with U.S. Border Patrol Search, Trauma, and Rescue (BORSTAR)conducting humanitarian missions in Puerto Rico following #HurricaneMaria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @PoconoRecord: Google activates crisis map and person finder for Puerto Rico and other areas affected by Hurricane Maria /,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"In the wake of #HurricaneMaria, we will be donating for immediate relief efforts &amp; will be matching employee donations. ἟5἟7 @CEMEXPuertoRico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Hurricane Maria drives devastates homes of students families: travel, power, communication",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFL’s Combined Relief for Hurricane Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Puerto Rico needs help. US citizens need food, water, shelter, electricity, medical supplies US govt. must respond to growing crisis.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thread on awful conditions in Puerto Rico ὄ7ἿB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"RT @Reuters: Hurricane Maria blasts Puerto Rico, kills at least nine in Caribbean",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @CaribeHub: Hurricane #Maria destroyed 80% of the crops in #PuertoRico, the territory’s #agriculture secretary said",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My heart cries for Dominica today completely destroyed by hurricane Maria. As our nation celebrates its,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
This is pathetic. A US territory in need should not have to plead for anything.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#RRN  A window into the current stream flow/height conditions in Puerto Rico after Hurricane Maria. Real-time strea,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tell @SpeakerRyan and #Congress extend relief for #PuertoRico until the island recovers!  via @ColorOfChange #PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
We are praying for people and their families who are affected by Hurricane Maria.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @ABCNewsRadio: World News 09/20/17: Island Of Puerto Rico Destroyed By Hurricane Maria,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @rashid7053: The headline should be Hurricane Maria/Racist WH death toll,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
. please help my beautiful island and my family out there. every little bit counts ὉE #PuertoRicoStrong ἟5἟7ὡE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Families in #PuertoRico are burying their loved ones on their property, sometimes in common graves. The death toll is unknown.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The aftermath of #HurricaneMaria has left #PuertoRico dealing with widespread damage and #devastation.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torrent of water rushes through Puerto Rican street as Maria hits,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Were holding a donation drive for the victims of Hurricane Maria tomorrow - Sunday at Tropicana Field. DONATE // .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lots of donations for #HurricaneMaria victims in #PuertoRico being collected @ Armando &amp; Sons Meat Market in Providence @NBC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @SquarePegDem: @JoseABNolla on #Periscope: Day 5 after Hurricane Maria San Juan #PuertoRico blackout #PRStrong #PuertoRicoSeLevanta http,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"RT @RobinRespaut: In Puerto Rico, 55 percent of transmission towers are destroyed and 91 percent of cell sites",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @DebbieBrandt1: Puerto Rico Officials Praise Trump Admin Pre-planning efforts before Hurricane Maria hit the Island,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"This is an emergency. No time for thoughts and prayers, there is a country full of US citizens to rebuild. Do your job!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@Jennife71310533 @IntelOperator @seeinginfrared @marymjoneil Three million US citizens in Puerto Rico desperately need our help.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"RT @KatieCollettTV: JUST IN: Tropical Storm WARNING for Dare County, NC. Tropical Storm WATCH for Currituck County. #HurricaneMaria @WAVY_",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As businesses begin #Maria recovery, read our Hurricane and Storm Commercial Damage Assessment",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Praying for Puerto Rico ὤFὉC❤️Ὁ9ὢ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"So incredibly moved by @JLo donating $1 million to help #PuertoRico recover from #HurricaneMaria. A true queen, an icon.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Not content to just inflict long term healthcare damage to Americans, Trump watches 3.5m more of us waste away in while he does nothing.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@realDonaldTrump These are Americans. Send aid.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@jackie_r_c @Impeach_D_Trump It was only part of Tx hit. Tropical storm by then. The flooding was Houston, &amp; because of not evac. Post Maria PR was largely flatted",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hurricane Maria Destruction to AM WDHP 1620 Antenna Tower in U.S. Virgin Islands,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#سوريا #حمص #حلب Puerto Rico: Hurricane Maria destroyed everything,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Medical manufacturers with facilities in Puerto Rico are still assessing damage caused by Hurricane Maria, the stron",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @ABC7NY: 80% of homes in one hard-hit Puerto Rican neighborhood are destroyed after Hurricane Maria,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @NBCNightlyNews: Some options to help victims of Hurricane Maria:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"The Devastation in Puerto Rico, as Seen From Above Aerial imagery shows the destruction that Hurricane Maria",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @WAVY_News: Tropical storm warning now in effect for mainland Dare County ahead of #Maria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @DailyMail: Residents from New York to the Carolinas urged to monitor Hurricane Maria which could bring 7ft waves to East Coast /,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Island of Vieques is just 7 mi from PR. Might as well be 7k. Destroyed by Hurricane Maria &amp; almost entirely cut off,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @kahruveldesign: Plz do what you can. I gave to @Americares’ #HurricaneMaria Relief after reviewing charities @CharityNav #PuertoRico ht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @chadmom2: Like PR, people of USVI: all American Citizens.Their Pres is #45. Where is outrage, tweets, relief funds for them? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Why are we allowing people in #PuertoRico to suffer. The situation is truly desperate there and they need our help. Now!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
.@DirectRelief is a 4⭐️ Charity Navigator organization &amp; 99.4% of all donations go to programs &amp; services!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @vulture: J. Lo joined Governor Cuomo on Sunday to raise awareness of and donations for victims of Hurricane Maria.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
My favorite place in the world. The destruction is heartbreaking. No doubt Vieques and Puerto Rico will recover.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@realDonaldTrump While youre threatening the NFL, 16 people in Puerto Rico have been killed by Hurricane Maria, governor confirms! Send aid",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @CoffeeNetworkUS: #DominicanRepublic Cuts #Coffee Estimate for 2017-2018 Crop On #HurricaneMaria Damage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N.H. food drive to help Puerto Rico after #HurricaneMaria runs 7 a.m. to 6 p.m. Tuesday and Wednesday at Statehouse.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
These Americans need our help. Here are several snapshots of what theyre dealing with:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @priority_alison: Heavy rainfall &amp; damage from hurricane #Maria leads to dam collapse &amp; evacuation of 70,000 residents in #PuertoRico ht",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @varodriguez01: Please donate on link below. My Puerto Rico Family is in serious need due to Hurricane Maria. Thank you, God blessὤFὤC htt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"RT @Ntucker13: For every like this tweet gets I’ll donate $1 to help relief efforts in Puerto Rico, from the destruction of hurricane Maria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Keeping everyone in my thoughts!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
For every $10 you donate @Americares provides $200 in aid to #HurricaneMaria victims. Pls help our fellow American citizens in Puerto Rico.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
New video by MSNBC: An Inside Look At A Hurricane Shelter As Maria Pounds Puerto Rico | MSNBC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maybe because they were devasted by the hurricane which destroyed their island &amp; nearly all methods of transportation? ᾑ4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hurricane Maria Death Toll Now 30; Turks and Caicos Battered by Storm -  via #GoogleNews ✔️#BREAKING #News #Today,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Only nine of #PuertoRicos 69 hospitals in are on the grid: Hurricane Maria damage and recovery by the numbers.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Please #Donate ! This is an organization u can trust to get #food to those that really need it NOW! #ChefsForPuertoRico #Gracias ὤFἿDὡ8❤️ ἟5἟7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thousands and thousands of donated items being sorted at Mana warehouse in #Wynwood for #HurricaneMaria victims in Puerto Rico @nbc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I had a dream that @garyvee took a picture with me next to my church that got destroyed because of Hurricane Irma and Maria.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @EchelonDonates: These charities are reliable/safe - via Charity Navigator Relief for Puerto Rico &amp; Areas Impacted by Hurricane Maria ht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @mystcole: The Jones Act is stopping aid from reaching Puerto Rico after Hurricane Maria. Congress must act now! #PuertoRico .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Would love to hear people in #Guayama describe damage to me but we still dont have any communication (since Wed AM) #MariaPR #PuertoRico,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hurricane Maria: Final aid drop lands on Turks and Caicos as storm approaches  j9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Better watch out for #HurricaneMaria Maria, 11 islands totally destroyed over 40 people died ὢ2",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Captain of the USNS Comfort says the goal will be to let the ships medical staff do what they need to do to help the people of Puerto Rico. Get in, join command and control, then get out of the way and let the medical staff do what their jobs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @acampoflores: As Hurricane Maria barrels north, Puerto Rico officials survey the damage",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Video shows destruction of Crashboat Beach in Puerto Rico. Aftermath of Hurricane Maria via /r/WTF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Please, please, help the people of our islands. No one knows what the future holds but with your help our people could have one. God Bless",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Time to step up Amazon and help with delivery of needed food and supplies to Puerto Rico. Bezos, speak up! #HurricaneMaria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@POTUS this is how u help. . But u really need to read whole story. #PuertoRicoRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hurricane Maria, Weather Warfare, And Military Bases ( Dane Wigington Ge  YouTube #labourconference @conservatives",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDIC Announces Relief Following Hurricane Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ninoshkka Arriaga and her family collecting supplies and donations for #puertorico by the side of the road in Groton #hurricanemaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OneBlood Sending Blood to Puerto Rico The Island’s Blood Supply in Need of Help Following Hurricane Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Maria2017 - @USArmy @1AD_CAB #Soldiers Preparing for #PuertoRico #HurricaneMaria Relief |  | #USArmy, @USArmyNorth",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#DSTRDamage realDonaldTrump How can all the buildings be ins,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"these are #Americans #uscitizens 10,000 of themthey need help! please watch and retweet. #HurricaneMaria #PuertoRico #Vieques",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
At least 80 percent of crops were wiped out by the storm. There will be no food in Puerto Rico. 5/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Devastation of Puerto Rico by #hurricaneMaria leaves residents isolated, prisoners in their own homes.”",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@realDonaldTrump See how you can help #Hurricane #Maria and #Irma victims in #PuertoRico  Everyone must help!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Puerto Ricans have been US citizens since 1917. They need our help after Hurricane Maria. Donate at Samaritans Purse or World Vision.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @bradplumer: The death toll in Puerto Rico from Hurricane Maria is likely much higher than the official count of 16:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hurricane #Maria seriously damaged the Doppler Radar in San Juan, PR. It’s down indefinitely. Picture Courtesy: NWS San Juan",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Were partnering with @CityHarvest to help the people of Puerto Rico, making @CentralQueens an official site for food to be dropped off and delivered to PR. Well be collecting until Tuesday, October 10. Heres what we need: #HurricaneMaria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Officials say, Puerto Rico destroyed by Hurricane Maria when it made landfall @VictorOquendo, @RobMarciano report",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your administration is failing @realDonaldTrump URGENT!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US sends more aid to Puerto Rico after Hurricane Maria devastation [Al Jazeera English]  LIKE SHARE PLZZZZ!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#DSTRRescueNeeded LoganPaul pls help us in Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#HurricaneMaria survivors receive food and water.  #PuertoRicoRelief @jraedle @GettyImagesNews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Puerto Rico nerds our attention. They need our help. @realDonaldTrump Do your damn job, you ignorant child!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@NightingaleNyx @HiThisIsMarissa @FoxNews @kayleighmcenany The death toll is currently not being released.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"We are on the ground in #PuertoRico assessing damage from #HurricaneMaria. With power out, we brought #solarlights. More relief to come",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @politstrip: More people died in #SanDiego from #HepatitisA than in #PuertoRico from #HurricaneMaria ἲA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @business: Hurricane Maria ripped through Puerto Rico, causing potentially billions in damage",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Ricos cop telling the truth about Hurricane Marias aid  via @YouTube Please listen and turn on subtitles.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Join me in lending a helping hand to Puerto Rico by donating to The Hurricane Maria Community Relief &amp; Recovery Fund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Latest from @omayasosao of @cpipr about why PR govt is underreporting death toll from #HurricaneMaria. Important to read and share.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
International aid rules are rigged against the Caribbean. Too rich for aid #BeCaribbeanStrong #Maria #Irma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@CrowdRescueHQ GOATYS NEWS (UK) @Goatys_News #SanLorenzo #PuertoRico #HurricaneMARIA #MariaPR #PRwx #PR #News Bridge on BarrioSanLorenzo has collapsed.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"You can also donate to Dominica, another small island devastated by Hurricane Maria:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hurricane help food truck..Local family sells spanish favorites to help #HurricaneMaria victims @NBCPhiladelphia @6pm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I’m proud of @RoyalCaribbean for lending one of their cruise ships to assist with picking up evacuees who have been stranded without basic necessities since hurricane Maria I had a less than good opinion about you before and now that’s changed! Thanks for the help! ❤️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@dbursten says, Wishing you and the entire crew a safe trip home. Thanks for all your team did to help so many victims of #HurricaneMaria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Please help us get @Google attention @MSNBC @CNN @HLNTV @MorningExp @CBSSunday @wave3news @NBCNews #projectloon @DavidPogue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @SunSentinel: Beachgoers beware: Conditions ripe for rip currents because of Hurricane Maria - Sun Sentinel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US sends more aid to Puerto Rico after Hurricane Maria devastation  #breaking #world #news #video #today #watch #al,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT DonnaWR8: ἰA#PuertoRico USCG, RedCross, fema, #LEOS &amp; Government Distribute Disaster Relief After #Hurricane #M",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
