tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
#people #RESCUED For the first time Nebraska Task Force 1 speaks about their time in Columbus  Being able to see them help someone and that person give you a hug  For two days the task force performed over a dozen rescues pulling people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @SamaritansPurse: #Volunteers bring hope to families impacted by the floods in Nebraska.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"The National Ground Water Association said there are 1.1 million private wells in 300 flooded counties in 10 states: Iowa, Nebraska, Missouri, Kansas, Illinois, Indiana, Wisconsin, Minnesota, South Dakota and Kentucky.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Today26 Nebraska Veterans visited the DAV NE Disaster Relief Team in Fremont and received emergency funds to assist in their #NebraskaFlood2019 recovery. Their stories were incredible, from the damage to their current living conditions. Sleeping in cars and tents.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
from Redoubt News -&gt; RedoubtNews -=&gt;&gt; Catastrophic Nebraska 50-Year Floods and Lessons Learned: Episode 19-14 Catastrophic Nebraska 50-Year Floods and Lessons Learned Listen to more episodes at: Radio Free Redoubt The  #Podcast #AmRRON ~RedoubtNews,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
*UPDATE* The Winter Weather Advisory now includes several additional counties in western Nebraska until 1 AM CDT Saturday morning. Areas of heavy snow/mixed precipitation may continue through the day. Use extreme caution if driving in these conditions. #NEwx,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The UNL Bookstore is partnering with the Athletic Department and Blue 84 in the efforts to raise money for those impacted by the Nebraska Flooding. T-shirts will begin shipping to our stores tomorrow. T-shirts will be sold for $20.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#Nebraska are u an individual or business owner affected by the #nebraskaflooding? Theres help available. A #disasterrecovery center opened in #Valley today. This is one of several places you can go to for resources. #NebraskaStrong #Fremont #Waterloo #Omaha #Bellevue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"A young woman poses in front of a tornado in Nebraska, 1989",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#Nebraska and several red states are undergoing severe flooding. I think the #Democrats should force them to go through the same Oh no #FEMA is not in the strict text of the Constitution rigamaroll that Rand Paul and co. puts blue states through #nebraskaflooding,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Flood Relief Resources for Nebraska  #Flood #NebraskaFlood #NebraskaStrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Historic flooding like I’ve never seen before hit Nebraska this past week. It’s devastated infrastructure and has resulted in tragic loss of innocent life.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @thestephdavid: @TheTonyJustice @joannas11 Hay, hay, hay. Those folks in Nebraska really need these supplies to help with floods. Way to",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nebraska Farmers Union Foundation is accepting flood relief donations  #thefencepostnews #agnews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
And I thought Nebraska potholes were bad.. The flood took out miles of roads thanks to the Spencer Dam collapse &amp; levee breaks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woman buys every remaining pair of shoes from closing Payless to donate to Nebraska flood victims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@pizzahut your location at 108th and Emmet in Omaha, Nebraska is the absolute worst. On 3/22 and 3/30 I have ordered food and was told 20-30 minutes for pick up and it ended up being over an hour after I showed up to the store. This store needs new management.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NOW REMEMBER HALL COUNTY NEBRASKA EXTORTION PAYERS AS TAXPAYERS. YOU SHOULD COFIRM THE LAW OF ABSOLUTE SAYS. THAT WHEN THE STATES HOLD HOSTAGE NEBRASKA PEOPLES LEGAL RIGHTS TO LAND TRUTH AND CHILDREN JUSTICE .,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"&gt;Two-thirds of Nebraska counties are in an emergency &gt;14 bridges damaged or destroyed &gt;Estimated $1 billion loss in livestock &amp; crops &gt;200 miles of roads that will need repairs The extent of #NebraskaFlooding, so far.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@DonnellySports thoughts on the Hoiberg hire? I know you’re a VT guy but let’s hear some Nebraska input now,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Thanks so much to Blue Valley FFA for picking up the water donated by the Marysville FBLA, FCCLA and FFA for Nebraska! The three clubs combined donated 90 cases of water!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Pray for residents and farmers in Nebraska, Iowa, South Dakota, North Dakota, Kansas, Minnesota, and Colorado! The Untold Story: American Agriculture and the Bomb Cyclone of 2019  via @wordpressdotcom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nebraska residents of Paradise Lakes is taking a hard hit after word is the Paradise Lakes filed bankruptcy after nearly 3 weeks ago the flood took everyones home leaving several homeless. We are blocked from accessing our lease and payments ect. by owners,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@jtimberlake @LiveNation @drinkbai Thank you all so much from the bottom of my heart! I’ve had family and friends lose everything in the flooding. It’s been disheartening seeing little to no coverage about the billion dollars in flood damage and you helped shine the light on those suffering in Nebraska and Iowa.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A group is sending 80,000 bottles of water to Nebraska for flood relief. Dont they have enough water already?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The stories of devastation and struggling Nebraskans this month impact us all. New subscribers can get 30% off by going here:  Fifty percent of proceeds will go toward Nebraska flood relief efforts.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Lord, I pray for the critical situation in Nebraska. Please bring rehabilitation to the state. Lift the water ban that is plaguing citizens there. The eastern third of the state needs healing; whole farms are gone, thousands of cattle drowned, along with other livestock. #IJNA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@Twitter Gothenburg FFA is partnering with the Sutherland FFA Chapter to raise funds to help FFA members that have been affected by the recent floods. We are selling Nebraska Strong t-shirts and sweatshirts. To purchase a shirt please talk to one of the FFA officers.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lenita (Brazil) and Tabea (Germany) spent their weekend helping the flood relief efforts in Nebraska. #ProjectHELP #iseusa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Today is the last day to apply for the @PRSANebraska community service to get assistance with communications strategy, social media content or media outreach. Download the community service application:  #PRSANE #nonprofits #Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Do you need a professional party rental service to help your party go just as youve planned? Call Party Inflators, the professional party rental service with a personal touch, serving the greater Nebraska area. Call us today at (402)937-8143",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Prayers for a native Colorado family who moved to Nebraska, and for all of Nebraska. Oh, my. I called",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The 155th Air Refueling Wing received its first mission to help with relief efforts after Nebraskas historic flood. #NebraskaFlood #NebraskaStrong #NeighborsHelpingNeighbors #NEguard #NEANG #hydratehydratehydrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Thanks to everyone who came out today! We raised $1,241 for flood relief for the Santee Sioux and Ponca tribes in Nebraska. If you couldnt make it today, you can still donate! Santee Sioux Nation -  Ponca Tribe of Nebraska -",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"At peak of flooding and blizzard, one-third of Nebraska highway miles were shutdown. Still looking at more than 275 miles closed and 15 bridges out.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Heres what Hwy 2 looks like this AM from I-29 in Iowa, looking back towards Nebraska City. One of several roads across the Missouri River that remain closed because of flooding. (@iowadot pictures)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Our hearts go out to the farmers and ranchers affected by the widespread flooding,” says Jessie Headrick, director, CHS Community Giving. It’s already proving to be a difficult spring and CHS is committed to helping ease that burden by working with p",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
River Info: MISSOURI R near NEBRASKA CITY NE is past crest and in MINOR flood cat #NEBN1 #NEflood #NEwx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Breweries coming together to give 100 percent of the proceeds from the beer called Nebraska Strong Red Ale, to disaster relief efforts across the state.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
It hurts to see my family in Nebraska lose their homes due to the floods :(,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@LukeBryanOnline , Livestock in Nebraska getting Hay From Heavenflood relief..",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THINK A MINUTE..about the FARMS destroyed in NebraskaIowaMissouri. The heartland of America and the main source 4 foods..with a non functioning FDA to protect us from food that we will have to be IMPORTING without HEALTHCARE when we r SICKENED.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Cass Out of Bed 3/29 #20County Nebraska Game and Parks is looking for volunteers to help cleanup efforts at state parks, wildlife management areas, and trails that have been damaged by",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@jtimberlake had a concert in Omaha, Nebraska last night. JT promised a huge donation from the proceeds of the concert as well as a personal donation to help with the flood recovery efforts. Please help me thank him! Thank you so much, JT, from the bottom of my heart!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@ytmikejehmsz @toystory I found them at Cub Food in Minnesota. I live in Nebraska and they’re hard to find.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"RT @CasiArgiud62: @JimInhofe Do you think Donald is anointed by God to bring biblical floods to his followers in Iowa, Nebraska and other r",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Nebraska flooding has caused a reported $1 billion in damage to the states agricultural economy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"From Bill Moos in the Nebraska release: Fred’s background sells itself on the recruiting trail, and will help us bring in the type of student-athletes needed to compete at the highest level.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#climateaction is forthe elite says GOP - Tell that to people of Nebraska, who this month suffered $1.4 billion in flood damage,rising rivers knocked down bridges, crumbled critical roadways,destroyed 2,000 homes while crippling U.S. Air Force base.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"More frequent and severe flooding resulting from massive rainfall is one of the more devastating consequences of climate change As average temperatures rise, air warms and holds on to more moisture, roughly 7% more water for every degree Celsius increase",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In Nebraska, local churches and national faith-based disaster relief groups — along with state and federal officials — are stepping in to lend a hand with recovery after floodwaters raged across the Midwest weeks ago.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@SeanMcElwee This is honestly why I dont care that Nebraska and Iowa are under water. This is why I dont care that farm bankruptcies and the closure of coal mines are at all-time highs. Theyre losing their livelihoods, but they made the choice to elect Trump. To hell with them.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
This is just heartbreaking! The total costs of the devastating floods wont be known for awhile yet. I cant imagine how high itll be! Still praying for fellow farmers/ranchers &amp; all affected!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@briantylercohen @AOC So if we vote for this clown the water in Nebraska will recede, lead levels in Flint will drop, and the planet will begin to heal. Heard that somewhere before. Oh yeah, Barry gave that speech at his inauguration. Unfortunately, he didnt have any superpowers either. #dupedbydems",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Six more counties added for Disaster Assistance in Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
More relief for flooded Nebraska farms from Northwest OhioK-100 Proud to be part of the Farm Fam:),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Energy minister cites climate change as cause in catastrophic #Shiraz floods. Meanwhile: 13 million in US could be exposed to major flooding this spring, making this a potentially unprecedented flood season per NOAA. Nebraska prelim estimate for current damages: $1.4 billion.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
John Deere Dealers Team Up for Disaster Relief in Nebraska -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"After the devastating floods in Nebraska, families are using social media to find their four-legged family members who went missing in the aftermath. #sparktpgh @BHumane #NebraskaStrong",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The donations from the Knights of Columbus — that has all been tremendous as part of a national outpouring to help Nebraska - @GovRicketts #NebraskaStrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Floods expose the threat to military posed by climate change,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
God put me on this earth to help people: Kansas nurse assists Nebraska flood victims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nebraska fires hoops coach Miles, missed NCAA Tourney again",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"The Basics A football game is generally played by teams of eleven players (although eight-man football is common in some areas of the country, such as Nebraska, where small towns have",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Price tag on Nebraska flooding exceeds $1B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Metal Silver News→ BEEF PRICES TO ESCALATE: Nebraska Alone Loses Up To 1,000,000 Calves In Flooding: Flooding turns into total catastrophe",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Dont forget about our $10,000 match for all donations made to Farm Rescue for Nebraska Flood Relief! Go to  to make your donation today! #AgXplore #Agriculture #nebraskaflood2019 #nebraskafloodrelief #nebraskastrong",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3-28-19 Nebraska: Hail threat in extreme south/east areas into the afternoon.rain/snow risks pick up Fridaydry weekend. N.  #NEwx #AGwx #Plant19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Kansas woman donated 204 pairs of shoes to Nebraska flood victims after buying everything that was left at a closing Payless store.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Man of the Woods shows he is a man of his word. Justin Timberlake didn’t just wear a Nebraska Strong shirt on Saturday night, but threw his support behind the relief efforts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@krassenstein I spent today cleaning up homes of flood victims in Nebraska, my home state. The fundamental difference is we believe that local governments need to be strong, held accountable &amp; know the needs of their people best. Then the federal govt helps when needed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nebraska - Its Not For Everyone T-Shirts Available 100% of the profit will be donated to the 2019 Nebraska Disaster Relief Fund. To view and place an order, please visit our Etsy listing: ὄ9ἿC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nebraska fires hoops coach, Doland native Tim Miles  via @aberdeennews",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Watch for us this weekend at the Platte River Art Show at the lodge of Mahoney State Park! The Loftes mission is to bring the arts to rural Nebraska, so we are happy to help support this local show.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#JustinTimberlake Pledges To Help Nebraska Flood Victims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#TrueLeaders help others in times of need. Our friends in Nebraska have recently experienced historic flooding, and the need for assistance is growing. Visit  to learn about how you can help @Nebraska4H in recovery efforts. #InspireKidstoDo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@ABC @CBSNews @NBCNews @MSNBC @CNN hey yeah #Nebraska is still dealing w flooding affects, maybe give them some coverage. I know they are handling things on their own #NebraskaStrong , they are awesome that way.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Farm Rescue convoy making some noise in Albion, NE #NebraskaStrong #NebraskaFlood2019 #nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chicago News Nebraska fires basketball coach Tim Miles after missing NCAA tournament,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"K-State baseball beats No. 10 Texas Tech, 5-4, for its first Big 12 win. Wildcats (12-16, 1-5) got a two-run double from Dylan Phillips in the seventh, and Thomas Hughes provided the game-winning RBI single three batters later. Next up: vs. Nebraska on Tuesday.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nebraska Severe Weather Awareness Week wraps up today with the topic of Flooding. Its never to early or late to learn more about the severe weather hazards that affect this area. Do you know the difference between a Flood Watch &amp; Flood Warning? #newx #swaw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@GZLincoln You can only get two of these in Nebraska. The others dont distribute here (in a couple cases, anywhere near here).",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Read this article about $750m @powerballUSA lottery. I sure I hope win so I can donate it to the farmers &amp; ranchers in Nebraska &amp; Iowa whose livelihoods hang in the balance, plus a nice chunk to repair Offutt AFB, both essential to American prosperity and security.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Just donated to this. Folks on reservations in Nebraska need help. I imagine they wont see the disaster aid as fast as others.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PHBA Amateur Board donates to Nebraska recovery efforts! So proud of our PHBA Amateur members! Love to have more involved! Interested? Love to visit with you!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
So starting today until April 7th all donations recived during stream will be going towards flood victims in nebraska! @J4LOrg @DemonicsOrg @FreSh_KiD__JaY @PastorSouZy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3-29-19 Nebraska Forecast: Wet snows target central/northwest areas through tonightdrying out this weekend. N.  #NEwx #AGwx #Plant19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEMA working in #Nebraska communities to help with the recovery process and applications for aid following severe #flooding.  #nebraskaflood2019 #nebraskafloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
There is real shit going on in America right now It was good to hear somebody talk about the floods in Nebraska because it seems like many people don’t have a clue what’s going on outside the Midwest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Thank you @JackLinks for your generous donation to the flood victims in Boyd County, Nebraska! The firemen especially appreciated your donation! #jacklinks #jacklinksjerky #teriyakiyum #damflood #nebraskastrong #nebraskaflood #boydcountystrong",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Support Nebraska Flood Relief with our Nebraska Strong Shirts | $15.00 of each shirt purchased will go to The American Red Cross. Price includes shipping.  via @NElovesPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88/365: I had to represent today Positive thoughts and prayers for all those affected by the floods in Nebraska and Iowa. ❤ὤF We must always be #nebraskastrong #apictureaday #polaroid #fujifilm #instax #nebraska #iowa #thoughts #prayers #midwest #home #heartland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
*SIP NEBRASKA FOODIE ALERT* We have pizza! We have tacos! We have egg rolls! We have pad Thai! We have sandwiches! We have bbq! What else could you ask for? This year’s food trucks are sure to leave you feeling happy and full! ἵ5ἲEἵC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
". NTV News and our sister stations are raising money for flood victims. Thanks to help from local businesses and organizations, the first $500,000 will be matched.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
REALTORS® Disaster Relief Effort---- MORTGAGE AND RENTAL ASSISTANCE GRANT The Nebraska REALTORS® Association and the Home Buyers Assistance Foundation have partnered with the REALTORS® Relief Foundation to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RAW: Aerial view of flooding damage in Nebraska  via @YouTube,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@robdelaney Very cool that if the Nebraska flooding drove you out of your network you *may* be eligible for medical care that might not bankrupt you. And you *might* be able to refill medications that are in a river somewhere three states away.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @RecordingAcad: .@jtimberlake supported the #NebraskaStrong efforts during a recent concert at @CHICenterOmaha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Wow. The struggle continues for Nebraska ranchers. Remember to head to  for more direction on donations OR mail/make checks to Nebraska Cattlemen Disaster Relief Fund 4611 Cattle Drive Lincoln, NE 68521",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"David Brooks writes that despite the perception rural America is collapsing, he keeps going to places, such as McCook and Grand Island, with more moral coherence and social commitment than in booming urban areas:  #Nebraska @GovRicketts @RonnieDGreen",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@ashleyfeinberg Hard to pretend it’s a coastal/elite/left issue anymore with Iowa, Nebraska having worst floods ever",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"This coming Sunday, we are asking Nebraska to lift our state up in prayer. As Nebraskans roll up our sleeves and work together on recovery efforts, we ask God for wisdom in seeing and best responding to the needs around us. #NebraskaFlood | #NebraskaStrong",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
$10 from Each T-Shirt Sale Will Go Towards the Nebraska Flood Relief!  #NebraskaStrong #NebraskaFlood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Final Preps for #helpjackgiveback and tomorrow’s Ferris wheel marathon for Nebraska flood relief.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BOONE, Iowa---All throughout Nebraska, Iowa, and South Dakota, The Salvation Army’s Emergency Disaster Teams have been on active duty, ever since the flood waters started to",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sheldon, the Iowa farmer, said Wednesday he knows of six facilities holding about 3,000 pigs each, and no one was immediately able to reach the flooded buildings to see how the livestock fared. #GoVegan  #AnimalRights #vegan #FridayMotivation",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Meet Mike! He runs the Disaster Resource Center in Fremont, #Nebraska, which has been supporting families affected by the terrible flooding. Zomi @nozofro and the WCK team is providing lunch and dinner here every day! #ChefsForNebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NEW: Officials say Offutt Air Force Base has returned to full operation in Nebraska after its runway and dozens of buildings were inundated by floodwaters from the nearby Missouri River earlier this month.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@realDonaldTrump Forget your stupid wall. Fix Tyndall Air Force Base in Florida (home of the F-22 Raptor training center) and Offut Air Force Base in Nebraska (literally under water). You are a danger to our national security.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NEF grants provide immediate financial assistance for American Legion &amp; Sons of The American Legion members who have been affected by the natural disaster. Legion posts also qualify.  #NebraskaFlood #IowaFlood #MidwestFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Iowa, Georgia, Nebraska, etc. shouldnt get one thin dime unless and until Puerto Ricos recovery is fully funded. We used to be better than playing games with disaster relief. Time to step up and tell the would-be tinpot dictator No, @SenateGOP.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@heif @AOC Have you ever been to Nebraska, Iowa or Missouri? If you had you would realize that these places can’t work with the radical policies of the Green New Dream. Tractors, trucks require fuel to bring food to market. You teed it perfectly, go back to serving tacos in the Bronx.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Anheuser-Busch, the brewing company, which produces Budweiser and Bud Light among other beverages, announced last week that they will be sending more than 100,000 cans of water to areas affected by the flooding in Nebraska.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Thank you NY Times Opinion Columnist David Brooks for this great look at rural life in Nebraska, including bonus mention of MNB Bank in McCook, headed by Mark Graff:",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"The Charles City FFA Chapter is partnering with First Citizens Bank, @KCHA, The Floyd County Cattleman, and the Rockford FFA to help provide flood relief for a family in Nebraska and we need YOUR help.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Aurora Middle School was feeling #NebraskaStrong this morning after learning about the county-wide flood relief donation drive! Let us hear YOUR best Nebraska Strong rally cry!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"All the Nebraska schools closed because of the recent flooding have reopened, state officials said Thursday, but not before disrupting the lives of thousands of students at almost 200 schools.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Getting all set up for the Nebraska Mission of Mercy. All day tomorrow and Saturday we will be seeing hundreds of patients doing free dentistry at Brownell Talbot school.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The @enCloud9 team takes some time off to help out at one of the donations centers in Bellevue for Nebraska Flood Victims #NebraskaStrong #MSDYN365 #NebraskaFlood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@AnthonyBialy Im in Lincoln Nebraska. Not near the Platte, the Elkhorn or the Missouri, so Lincoln hasnt seen flooding. All weve seen is a temporary water shortage because one of our water wells is pumped from a flooded area, and the pump broke in the flood.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"6 more counties, Santee Sioux Nation added for disaster assistance in Nebraskaplease ⁦@fema⁩ let’s add Pine Ridge to the list ASAP! They are badly damaged.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Never underestimate the power of community! (Banner at the end is a little tough to read- but you’re watching a Pay It Forward Parade of hay donations to flood victims in Nebraska) How will you pay it forward today? #Americanpride #genuinelocal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Captain Dan Ripley and firefighter paramedic Brady Papik are just two of Nebraska Task Force Ones members who went to preform rescues in Columbus following recent flooding. Hear their stories tonight at 5, 6, and 10 #NebraskaStrong @LincFireRescue",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"THIS is where money should be spent, NOT Trumps border fence/wall #Nebraska - Air Force says it needs $4.9 billion in disaster relief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
