tweet_text,predictions_event_type,event_type_label,class_label
Maria Belibasaki dedicates her silver medal in the 400m at the European Championships to the victims of the wildfires in Greece. #EC2018,wildfires,wildfires,sympathy_and_support
We are live from the Lureio Idrima the orphanage and nursing home operared by the nuns of the Holy Trinity Monastery that was destroyed by the fire in Neos Voutzas. Here too the scene is apocalyptic.,wildfires,wildfires,infrastructure_and_utility_damage
RT @Faloulah: List of medicine that is needed for those affected by #wildfires in Athens:,wildfires,wildfires,requests_or_urgent_needs
A special account has been opened at the Bank of Greece for donations in support of fire victims,wildfires,wildfires,rescue_volunteering_or_donation_effort
GREECE wildfires latest: European countries send fire-fighting planes amid desperate attempts to   #Greece #news,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Yesterday the minister of civil protection resigned, as the death toll from the deadly fires reached 91 persons. Many survived the horrific events, mainly because of solidarity shown by others. #Greece #Mati",wildfires,wildfires,injured_or_dead_people
"#DonateForGreece #PrayForGreece #PrayForAthens The Hellenic Red Cross, has opened the following bank account: EUROBANK No. Account: 0026.0240.31.0201181388 IBAN: GR6402602400000310201181388 We appreciate your vital support and solidarity.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"#Kurdish #community in #Greece and Kurdish Political Parties in Greece called all Kurds and their friends to Donate blood , volunteer work and collect goods for the victims of the fire . #Greeceonfire #SolidarityWithGreece",wildfires,wildfires,rescue_volunteering_or_donation_effort
"@FurstElisabeth If you don’t live in Greece , I don’t think there is much you can do. Thank you tho. The fire is under control but the damage is huge.",wildfires,wildfires,other_relevant_information
"#Greece wildfires. A deadly mix of extremely strong wind, unregulated building of houses in the forest, non-existent safety precautions and inadequate firefighting mechanism had the result you see. 80 people dead (so far), 2000 homes burnt, whole communes turned to ashes.",wildfires,wildfires,injured_or_dead_people
"Death toll is now at 74. 188 people are injured, 23 of which are children. #AthensFires #Πυρκαγια #πυρκαγιες",wildfires,wildfires,injured_or_dead_people
Burned-out homes searched after dozens die in GREEK wildfires  #Greece #news,wildfires,wildfires,infrastructure_and_utility_damage
Financial Times - The devastating forest fires that have swept through crowded resorts on the Greek coast near #Athens have killed at least 74 people  #Greece #wildfires #Πυρκαγια,wildfires,wildfires,injured_or_dead_people
Funerals began Saturday for the 80-plus victims of Greeces lethal wildfire. More remain missing.,wildfires,wildfires,injured_or_dead_people
Just recently 120+ Greeks died in wildfires and floods but the #Greek leftard govts and the MSMs main preoccupation is if *refugees* are sufficiently comfy,wildfires,wildfires,injured_or_dead_people
RT @CTVMontreal: Montrealers raising funds for those affected by wildfires in Greece,wildfires,wildfires,rescue_volunteering_or_donation_effort
Well pick up the pieces and mend our hearts #wildfiresgreece #humandisaster #wildfires #greece #summerfires #atticaregion #rafina #neveragain #prayforgreece,wildfires,wildfires,sympathy_and_support
So considerate &amp; kind of people leaving flowers at the ⁦⁦@GreeceinUK⁩ in memory of lives lost at recent #wildfires in #ATTiCA #Greece. Our thoughts are primarily for the victims and their families. It has been a devastating fire that will require a huge recovery effort.,wildfires,wildfires,sympathy_and_support
Greek Officials Find Serious Indications Of Arson In Wildfires That Have Killed Over 80 People,wildfires,wildfires,injured_or_dead_people
Volunteers sort through a pile of food and clothes donations near to the site of #Mati fires. #Greecewildfires,wildfires,wildfires,rescue_volunteering_or_donation_effort
@MrBeastYT You should donate at this:  Its for the houses-victims that were burnt during a fire in Greece,wildfires,wildfires,rescue_volunteering_or_donation_effort
"#Greeces defence minister Kammenos singling out the issue of illegal construction is selective finger-pointing which ignores the underlying factors which worsen #wildfires and leave local residents unprotected, right across the country (1)",wildfires,wildfires,other_relevant_information
#Greece is having a bad time with fires. Many people are dead. Lets hope this drama will stop soon :( #Greecefires #Πυρκαγια @dirtgame #DiRTHellenicCommunity #dirt #dirtrally #dirt4,wildfires,wildfires,injured_or_dead_people
"Official and unofficial reports claim close to 100 deaths from the fires in Greece. I cant seem fathom the devastation and the emotions of those who lost friends, relatives, property, and their homes. Its a sad day for Greece ἞C἟7 #Greecefires #Grecia #Greece #Greeceonfire",wildfires,wildfires,injured_or_dead_people
Terrible footages of #Greece Wildfires-50 DEAD and 150 injured/24 July 2018-Alert/SOS #EuropeanUnion #Mati,wildfires,wildfires,injured_or_dead_people
"Loukoumakis Miraculously Found Alive week after Wildfires, by Hiding in Oven  #matifires #greekfires #greecefire #hellas #Greece",wildfires,wildfires,missing_or_found_people
Mournful days here in Greece. Fire killed more than 80 people until now.. #PrayTogether4Greece #PrayForAthens #prayforgrece,wildfires,wildfires,injured_or_dead_people
Greece wildfires: 74 dead in unspeakable tragedy Tragedy beyond words ὢ2,wildfires,wildfires,injured_or_dead_people
Hundreds of Cypriots turn up for charity concert in #Cyprus to raise money for Athens wildfire victims #Greecefires #Greece #StandByGreece @antonisremos @AnnaVissiLive,wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @YanniKouts: Death toll from Attica wildfires rises to 74; More than 3,000 homes completely or severely damaged. #Greece #Πυρκαγια",wildfires,wildfires,injured_or_dead_people
"For @YpYgGR: Are there any specific guideline for blood donations by #refugeesGR for those affected by the #wildfires Some hospitals accept such blood donations others dont If there is anything available that can be distributed, it could be very helpful",wildfires,wildfires,rescue_volunteering_or_donation_effort
"NATIONAL TRAGEDY: 2018 Wildfires in Attica, Greece Weve started compiling a list of places where you can donate funds, blood or basic necessities in Greece and in the Greek diaspora. &gt;&gt;&gt; Please donate generously!  #Athens #Greece #GreeceWildFires",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Cyprus supports Greece during these difficult times. Our thoughts are with the families of the victims, the injured and those who were affected by the devastating fires #Greece #Greecefires #Cyprus",wildfires,wildfires,sympathy_and_support
"ὢ2ὢ2ὢ2ὢ2ὢDὢDὢDὢDὢD grecee !! Sooooo sad !! Cry for you !!! #greece἞C἟7 #emergency #fire #solidariety #troika #unioneuropeenne #austerity tonight no post !! I am so sorry ! ὡ5ὢ4ὣ5ὣ1 No word !!! @ Mati,",wildfires,wildfires,sympathy_and_support
ὢ2ὢ2ὢ2ὢ2 The twin girls died in their arms with their grandfather and grandmother.  #GREECE #wildfires #NEWS #BreakingNews #Ελλαδα #φωτιες #AthensFires,wildfires,wildfires,injured_or_dead_people
Greece wildfires: At least 74 killed as officials request drones to hunt suspected arsonists  #Greece #news,wildfires,wildfires,injured_or_dead_people
Greece Wildfire Relief Campaign by GoFundMe channel. Lets support people in Greece. #prayforgreece,wildfires,wildfires,rescue_volunteering_or_donation_effort
When Greek political parties try to achieve gains from the tragedy in Athens wildfires  #Greece #news,wildfires,wildfires,not_humanitarian
"Join with us as we pray for Greece. Deadly wildfires have hit seaside areas near Athens, killing more than 70 people and sending thousands fleeing. We pray the peace and protection of God over the people affected by the fires. #PrayForGreece",wildfires,wildfires,sympathy_and_support
#Greek flags at half-staff on #Samos as country marks three days of national mourning for those killed in #Greeces #wildfires,wildfires,wildfires,sympathy_and_support
Photos: A week of wildfires and heatwaves around the world #Europe #California #Sweden #Greece #Asia,wildfires,wildfires,other_relevant_information
"RT @PMBreakingNews: Video: Aftermath of wildfires near Athens, Greece, which left at least 79 people dead and many others injured. /",wildfires,wildfires,injured_or_dead_people
"RT @TIME: Fire service says death toll from forest fires near Athens, Greece increases to 74",wildfires,wildfires,injured_or_dead_people
"Death toll of Greek wildfires rises further to 81, despair for those missing  #Greecefires #πυρκαγια #MatiFire #greece",wildfires,wildfires,injured_or_dead_people
"AHEPA, HALC Mobilize for Greek Wildfire Emergency Relief  #Greece #news",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @hosz95: Our prayers and thoughts are with those whom are affected by the wildfire in GreeceὤFἿC #Greecefires #GecmisOlsunKomsu #Greece #Y,wildfires,wildfires,sympathy_and_support
#Breaking There is no one that can not be burned. There is only the one who cannot understand it #PrayForGreece #Πυρκαγια #Greecefires #wildfires #Ματι @EU_Commission,wildfires,wildfires,sympathy_and_support
"#PrayforGreece - @PKMakedonias will gather food and essentials (food, bottled water, gauze, baby diapers) for the victims of the #wildfires that swept #Attica, from Wednesday to Friday, at the Alexandros cinema, in #Thessaloniki. More info:  #Greecefires",wildfires,wildfires,rescue_volunteering_or_donation_effort
@HellenicCrops - Wildfires Greece Shocked and saddened we express compassionate condolences to the families and friends of the dozens of victims.,wildfires,wildfires,sympathy_and_support
RT @TornosNewsCom: Australia to assist Greece with Attica fire recovery efforts,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Another tragic story from #GreeceFires: the twin girls, whose father initially thought he’d seen them alive on TV, are found among the dead, their bodies locked in an embrace with their grandparents.",wildfires,wildfires,injured_or_dead_people
"Athens wildfires: Turkish citizens wish Greeks Get Well, Neighbor!”  #Greece #news",wildfires,wildfires,sympathy_and_support
Ill say no more about this except this. the #Greecefires as all evidence are showing was an act of #Arson!!! It was a #CRIME against nature and humanity! 4 big fronts were up almost at the same time! #Greece #greecefire #fires,wildfires,wildfires,not_humanitarian
RT @anadoluagency: #Greece: Death toll from wildfires hits 74,wildfires,wildfires,injured_or_dead_people
How Zoe Holohan was saved from Greek wildfires  #Greece #news,wildfires,wildfires,missing_or_found_people
"According to #health #ministry reports, eleven burn #victims from #Attica #fires still in #ICUs #GO #AthensFires ἞C἟7",wildfires,wildfires,injured_or_dead_people
@MrBeastYT go checkout  donate for the Greece wildfires!,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Financial Mirror dot com – CYPRUS: Over 1,000 aid boxes for Greece fire victims in Tsunami of love",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Heart-wrenching pain for my people. I can not erase the images of bodies found hugging eachother when they died in the fires or jumping off cliffs. Prayers are not enough in such devastation ,while hundreds still missing #keepthepromise for #Greece",wildfires,wildfires,sympathy_and_support
#Greece vows to speed up destruction of illegal property after #wildfires,wildfires,wildfires,infrastructure_and_utility_damage
Popular NYC GREEK Restaurant to Donate Sales for Wildfire Relief  #Greece #news,wildfires,wildfires,rescue_volunteering_or_donation_effort
Experts warn of pollution in areas hit by Attica wildfires  #KnewsCy | KNEWS | #Greece #Attica,wildfires,wildfires,caution_and_advice
High intensity (yellow pixels) of deadly #wildfires in #Greece ἞C἟7and around the #Aegean from the latest #Copernicus Atmosphere Monitoring Service GFAS analysis  #IIFF #Greecefires,wildfires,wildfires,injured_or_dead_people
People affected by the #Greecefires have lost loved ones and homes. Communities will need long term support to recover from this crisis.,wildfires,wildfires,sympathy_and_support
Rescuers continue search for survivors in deadly GREECE wildfires  #Greece #news,wildfires,wildfires,rescue_volunteering_or_donation_effort
theres a chance the fires may have been started by arson and because of the high temperatures and wind blowing the embers it spread quickly someone may have caused this great tragedy!!! #prayforgreece #greecefires,wildfires,wildfires,other_relevant_information
@barss_freddie Thank you very much my dear Freddie. I am safe. My town is in West Greece. We dont have fire. My thoughts are to people and the relatives of the victims in Athens.,wildfires,wildfires,sympathy_and_support
ADRA seeks to help GREEK fire victims  #Greece #news,wildfires,wildfires,rescue_volunteering_or_donation_effort
Greek prime minister accepts responsibility for high death toll from wildfire  #Greece #news,wildfires,wildfires,injured_or_dead_people
There are no words to describe it: Survivors of GREEK wildfires face horror of searching through .  #Greece #news,wildfires,wildfires,other_relevant_information
"@MrBeastYT donate please , its for good reason ! All donations from this live stream will help the people in Greece that lost their houses and familys from fire",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @TheSun: Brit mum’s tearful call home as she swam for her life from Greece wildfires,wildfires,wildfires,sympathy_and_support
"@washingtonpost After 8 years of failed reforms Greek realized the price of the Euro: not only the economy is destroyed, but after budget cuts and #AthensFires infrastructure/people too. This is #odiousdebt and #debtocracy! Money went to bailing out banks! #Grexit #braindrain #prayforGreece",wildfires,wildfires,not_humanitarian
My thoughts and prayers with our greek brothers and sisters! Stay strong! ὤFἿC #PrayForGreece #PrayForAthens,wildfires,wildfires,sympathy_and_support
"SPREAD THE WORD/RETWEET! Join @Unboxholics fundraiser live on #Twitch ( @Twitch ) as they raise money for the victims of the Attica Wildfires in Greece! #PrayForGreece #PGI #PUBG #Charity Every donation counts, make a difference! @ChocoTaco @THEvsnz @I_Am_Halifax @PUBG",wildfires,wildfires,rescue_volunteering_or_donation_effort
A special account has been opened at the Bank of Greece for the fire victims: IBAN: GR4601000230000002341195169 SWIFT / BIC: BNGRGRAA,wildfires,wildfires,rescue_volunteering_or_donation_effort
"What could be done with £1000? Well £1000 can buy food, water, emergency bedding or clothes for fire victims who desperately need it. We’ve almost hit £1000, but not quite. Can you help? Thanks.  #hellenicredcross #greece #wildfires #athens #RT",wildfires,wildfires,rescue_volunteering_or_donation_effort
GREEK rescuers describe scenes of chaos as wildfires forced dozens into sea  #Greece #news,wildfires,wildfires,rescue_volunteering_or_donation_effort
"If youre in Greece, even as a tourist, you can help those affected by the fires. Food and blood are much needed. Heres a guide the Greek Public Broadcaster has put together #greekfires #greece #Πυρκαγια #volunteer",wildfires,wildfires,requests_or_urgent_needs
Tsipras on fire~~~~~~~~~~~&gt;BBC News - Greece to demolish illegal buildings after wildfire,wildfires,wildfires,other_relevant_information
There are many Americans @CALFIRE_PIO @CALFIRE_CHIEF @IAFC ready to assist #Greece @pyrosvestiki battle these fires. Praying that we can activate ASAP,wildfires,wildfires,rescue_volunteering_or_donation_effort
Im so sorry for being so inactive these daysIts just bc of all this tragic situation with the fires on my country which destroyed so many houses and killed so many peopleHope you guys understand..Anyway Ill try to be more active for now on #Greecestaystrong #Greecefires,wildfires,wildfires,sympathy_and_support
"So basically, this summer in #Athens #Greece is beyond science fiction. A couple of days after the #wildfires, this just happened, just a few minutes’ walk from @DigCurationUnit @athenaRICinfo.",wildfires,wildfires,other_relevant_information
Our thoughts and prayers are with all of Greece,wildfires,wildfires,sympathy_and_support
"The Atlantic | Strong winds drove wildfires across the villages, hills,",wildfires,wildfires,caution_and_advice
RT @ajplus: 80+ people died in Greece because of fast-moving wildfires. Authorities suspect arson.,wildfires,wildfires,injured_or_dead_people
"RT @XHNews: Death toll from #Greecewildfires rises to 87, as arson indicated with serious evidence",wildfires,wildfires,injured_or_dead_people
@aantonop @polemitis @LefterisJP Your support can be invaluable! Join this cause. I m making myself a crypto-gateway to donate to the Greek wildfire victims. Your endorsment can be huge to the crypto community. $BTC $ETH #Πυρκαγια #wildfires #Greece #cryptocurrency,wildfires,wildfires,rescue_volunteering_or_donation_effort
@joppitz_jo @davidcoverdale Are you safe? Has the danger passed yet? We are currently mourning the deaths of dozens from the wildfires here in Greece. It must be terrifying for you and the animals. Thinking of you ὤF,wildfires,wildfires,sympathy_and_support
#EU Aid Boosts #Firefighting Efforts in #Greece  @EU_Commission @StylianidesEU #Greecefires #GREECEWILDFIRES,wildfires,wildfires,rescue_volunteering_or_donation_effort
Terrible scenes and news from Greece as the full consequences of the wildfires become known. I cannot imagine the horror and my sympathies go to the people of Matti and @GreeceinUK. BBC News - Greece wildfires: Search continues after at least 74 killed,wildfires,wildfires,sympathy_and_support
GREECE wildfires: Tsipras takes responsibility amid fierce criticism  #Greece #news,wildfires,wildfires,not_humanitarian
RT @AP: BREAKING: Greece: Fire department says 49 people confirmed dead in wildfires.,wildfires,wildfires,injured_or_dead_people
Thanks to all of you in Australia for your solidarity to the fire victims. Another great initiative of our wonderful Greeks abroad,wildfires,wildfires,sympathy_and_support
"In truth, Greece has been mourning fire victims for yrs  waiting for the next shoe to drop every summer",wildfires,wildfires,other_relevant_information
"Irish man Brian OCallaghan-Westropp who went missing during the worst wildfires to hit Greece in more than a decade has died, his family has confirmed.",wildfires,wildfires,injured_or_dead_people
Our thoughts are with all those families that have lost someone yesterday and with those in critical condition in hospital or missing due to the wildfires in Attica. Let’s hope the situation gets better soon and that they will get it under control today!,wildfires,wildfires,sympathy_and_support
"The day after the fierce forest fires in Attica, #Greece (5/6) #Πυρκαγια #Athens #athensforestfires #PrayForGreece",wildfires,wildfires,other_relevant_information
Kurdistan will send aid and support Greece during the massive fire #KurdistanGreece #SupportKurdistan #SupportGreece,wildfires,wildfires,sympathy_and_support
"#Wildfires raging near Athens, #Greece, have already left dozens of people dead. The country sought international help as authorities rushed to evacuate residents and tourists stranded in beaches along the coast. . ὏7 @afpphoto . #wildfire #fire #greece",wildfires,wildfires,injured_or_dead_people
"A 63-year-old man, victim of the wildfires in #greecewildfires, died on Monday at the intensive care unit of KAT hospital, raising the number of the death toll to 95.",wildfires,wildfires,injured_or_dead_people
"The Guardian - As the death toll reaches 88, the head of the fire service union says the government made thousands of small mistakes that led to the unprecedented number of fatalities  #Greece #wildfires #Πυρκαγια",wildfires,wildfires,injured_or_dead_people
Mourners gather in Greek church to remember fire victims  #Greece #news,wildfires,wildfires,sympathy_and_support
80 people dead in #Greece #wildfires so far,wildfires,wildfires,injured_or_dead_people
"Shameful and disgusting statement. Fire is almost under control, and all EU has offered is talk &amp; tweets. Youve saved us enough - no more saving. If you really want to help, stop talking.",wildfires,wildfires,not_humanitarian
As if we were in a horror movie”: Survivors speak about Athens wildfires  #Greece #news,wildfires,wildfires,other_relevant_information
"This is the deadliest wildfire, since 2007 in Greece. To my Greek mutuals, if possible, help. A single pack of lentils or macaroni, can be vital to those who’ve lost everything!",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @marsmegam: Urgent fosterhomes needed for #AthensFires #animalvictims. If you are in the area please help!,wildfires,wildfires,requests_or_urgent_needs
"People are missing - mothers and daughters, father and sons - Irishwoman in Greece on wildfires that have killed at least 74 people",wildfires,wildfires,injured_or_dead_people
RT @flipsideofvegas: My heart goes out to the families and victims of the Greece wildfires. #sosad,wildfires,wildfires,sympathy_and_support
The #wildfire situation at Geraneia in #Greece on 30 July is assessed in these latest maps from @CopernicusEMS:  The maps use SPOT 6 and 7 images to identify areas that have been burnt or damaged.,wildfires,wildfires,infrastructure_and_utility_damage
Dozens of people are dead and many more injured in the worst forest fires to hit #Greece in a decade.. #PrayForGreece #PrayforAthens,wildfires,wildfires,injured_or_dead_people
Survivors desperately search for relatives as Greeces death toll from wildfires climbs to 74.,wildfires,wildfires,injured_or_dead_people
Such a travesty Words can not express my undying #sympathy for all those impacted by the blaze in #Mati My heart just hurts right now ὢD#PrayForGreece #PrayForAthens #PrayForMati Pray for the victims,wildfires,wildfires,sympathy_and_support
RT @amna_newseng: Death of elderly woman in hospital raises wildfire toll in East Attica to 93 #Greece,wildfires,wildfires,injured_or_dead_people
There are testimonies: Serious signs arson started deadly Greek wildfires #Ireland #Greece,wildfires,wildfires,not_humanitarian
I am very sorry and very upset for the wildfire in our beautiful neigbour country Greece. Condolences to the families of the victims. Praying for youὤF#Yunanistan.,wildfires,wildfires,sympathy_and_support
#Greece Death toll in Athens wildfires rose to 94,wildfires,wildfires,injured_or_dead_people
"LONDON: Greece is experiencing effects of its worst fire in 10 years. Over 70 people have died, hundreds injured &amp; displaced &amp; towns destroyed. Please help by dropping off clothes, towels, medical supplies, diapers or tinned food to collection points below by Friday 12pm ἞C἟7Ὁ9",wildfires,wildfires,injured_or_dead_people
@Avis_Greece Stands Next to #Greece #Wildfire Victims  #Greecewildfires #MyAvis,wildfires,wildfires,sympathy_and_support
"RT @imlavin: #Greece After wildfires, heavy rains play havoc in Athens’ northern suburbs.",wildfires,wildfires,caution_and_advice
Greek wildfires: Satellite images show extent of the damage  #Greece #news,wildfires,wildfires,infrastructure_and_utility_damage
"Over 50 dead, over 180 injured and 100+ missing from the fire in Athens, Greece please for my country #PrayForGreece #Greecefires #PrayForAthens",wildfires,wildfires,injured_or_dead_people
"We stand by the people that have been suffering from the devastating fires in the region of Attica. Our condolences to the families &amp; friends of the victims. Hermes Airports just announced a donation of €100,000 in support of those affected. #Greece #Greecefires #PrayForGreece",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @PennyMarathon: #Sydney solidarity walk for #greekstray animal victims of the #Greecefires . Go to Facebook page to #donate please! http,wildfires,wildfires,sympathy_and_support
Greece’s Infrastructure Ministry Starts to Allot Financial Aid to Attica Fire Victims,wildfires,wildfires,rescue_volunteering_or_donation_effort
"I have never seen such devastating damage caused by the fires in Athens, Greece. It has so far taken 50 lives and reports are saying it will take more. I hope everyone stays safe and secured. #PrayForGreece #PrayForAthens #φωτια",wildfires,wildfires,sympathy_and_support
"Olympic Flame lighting ceremony for the YOG ⁦@BuenosAires2018⁩ took place in Athens on Tuesday. Due to catastrophic wildfires, it was reduced to bare minimum, Greek flag at half mast, minute of silence for victims, no music or performances. #Greece #IOC #Olympics",wildfires,wildfires,other_relevant_information
"Next to that chair, there was a dead body  Over there more bodies. Heartbreaking stories out of Greece as survivors begin the daunting task of surveying the damage of the deadly blazes. (@P_Strickland_ for @AJEnglish with photos by @PaleologosNick)",wildfires,wildfires,injured_or_dead_people
Greece wildfires: Tourists killed after deadliest blaze to hit country in a decade  #Greece #news,wildfires,wildfires,injured_or_dead_people
"Guys, even the smallest amount helps. If you have even $1 to spare, take the time to donate and bring relief to the people of Greece. Share with your friends.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Wildfires in Greece kill 50 people, injure more than 150. #Greece declared state of emergency. Israel offered Greece aid in combating the fires and has teams ready on stand-by. ἞E἟1἞C἟7 #GreeceFires",wildfires,wildfires,injured_or_dead_people
Greek government takes no responsibility for wildfire deaths in press briefing  #Greece #news,wildfires,wildfires,not_humanitarian
"What a tragedy! At least 80 dead. Hundreds are wounded, dozens are missing and thousands of homes have been damaged #Greece #wildfires #Πυρκαγια  via @YouTube",wildfires,wildfires,injured_or_dead_people
"Very happy and proud to see @bogrinho helping others in need during the horrible fire in Greece. Without anybody knowing he went himself and bought medicine, food and water. He packed his car and went to the place where people are suffering from the big fires in Athens. Bravo.",wildfires,wildfires,rescue_volunteering_or_donation_effort
Greek Fire Service Says Death Toll from Attica Blazes Has Reached 94 |,wildfires,wildfires,injured_or_dead_people
"Pray for the people of Greece | Greece wildfires: Dozens killed near Athens, officials say @AJENews  #Πυρκαγια",wildfires,wildfires,sympathy_and_support
"Wildfires Hit Attica, State of Emergency Declared",wildfires,wildfires,caution_and_advice
180 critically injured. 70 dead. 1000 houses burnt down. 500 cars. This is above us #PrayForGreece #Greecefires #Greece #PrayForAthens,wildfires,wildfires,injured_or_dead_people
Im from Turkey.I have been living in Greece for 4 months.I am really sad and sorry about the bush fire in Athens and the casualties.I share the pain of Greek people as a part of them.. May God bless all the victims and give health to the people in hospital. #GreeceFires #greece,wildfires,wildfires,sympathy_and_support
"We eat the same food, laugh at similar things, swim in the same sea, look similar, act similar. Feeling your pain neighbour. Sending reiki.. I wish there was more that I could do. #Yunanistan #PrayForAthens #Greecefires",wildfires,wildfires,sympathy_and_support
The death toll from a number of fires raging across Greece has risen to 74 but no Australians are believed to be among those affected. #9News,wildfires,wildfires,injured_or_dead_people
RT @thetimes: At least 50 dead as fire brings ‘biblical disaster’ on Greece,wildfires,wildfires,injured_or_dead_people
"I saw corpses, one woman said. Greece has declared three days of national mourning after wildfires near Athens killed at least 50 people.",wildfires,wildfires,injured_or_dead_people
Stavros Niarchos Foundation to donate 25 million euros to fire brigade,wildfires,wildfires,rescue_volunteering_or_donation_effort
"The human suffering going on in the communities affected by the wildfires in #Greece is hard to wrap your head aroundPlease donate whatever you can, however small the amount, to help those who are living through this nightmare:",wildfires,wildfires,rescue_volunteering_or_donation_effort
#UPDATE At least 20 people die and more than 100 are injured as wildfires tear through woodland and villages around Athens,wildfires,wildfires,injured_or_dead_people
"We join you in praying for our fellow Kıvanç fans in Athens, Attica GREECE and all the Greek people affected by this horrific fire. Ὁ9 @ChastityGrace1 @EiriniM -let us hear from you! @kivanctatlitug @KT_Fans #PrayForGreece ὤF #fire #PrayforAthens ἲ7 #PrayForRaın",wildfires,wildfires,sympathy_and_support
"Wednesday 25th July Thought Of The Day From Oval Station, Our Thoughts &amp; Prayers Are With The Families Involved In The #Greecefires",wildfires,wildfires,sympathy_and_support
"Erdogan’s chief aide: Greece might leave EU to join Turkey  Amid the havoc and the despair in Greece’s wildfires, a joke comes from Turkey. In all seriousness. Chief aide of President Recep Tayyip Erdogan, a notorious provocateur",wildfires,wildfires,not_humanitarian
RT @nowthisnews: Footage shows the ravaging wildfires in Greece that have killed 80 people so far,wildfires,wildfires,injured_or_dead_people
Death toll climbs to 80 from the wildfires in Greece according to @pyrosvestiki #Mati #wildfires #Greece,wildfires,wildfires,injured_or_dead_people
"President @GTsereteli expressed deep sorrow at the loss of life from #wildfires in the #Attica region in #Greece. The OSCEPA extends sincere condolences to the families of those impacted, and thanks to those countries providing help and support",wildfires,wildfires,sympathy_and_support
RT @tristantales: My thoughts are with everyone in Greece right now who are effected by the wildfire. Stay brave over there. Ὁ4,wildfires,wildfires,sympathy_and_support
"People seeking shelter in the sea, children clinging on to their parents. Some made it, some drowned trying to escape the toxic smoke. With more videos coming to light, the horror becomes both more tangible and surreal every time #mati #greecewildfires",wildfires,wildfires,other_relevant_information
"DEVASTATING: Greece in 3 days of mourning, after wildfires kill at least 74 people. @CheddarBigNews",wildfires,wildfires,injured_or_dead_people
Dead body of actress Chrysa Spilioti identified among victims of east Attica fire,wildfires,wildfires,injured_or_dead_people
"The body count continues to rise in the aftermath of Greeces wildfires this week, and so does criticism of the governments response",wildfires,wildfires,injured_or_dead_people
#Greece wildfires: Hugging bodies found near beach as death toll tops 50,wildfires,wildfires,injured_or_dead_people
"The Greek government has opened a special account on Central Bank for those being affected by the disastrous fires. If you want to contribute, here is the information. #Greece #GreeceWildFires",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Dear administrator, @Twitter, as you may be aware, the recent wildfires in Athens, Greece, had a death toll of nearly 100 people. Today, two 9 year-old, twin girls were found dead, and the account below is posting abusive tweets with regards to their death. Please take action.",wildfires,wildfires,injured_or_dead_people
Amongst the mayhem of the wildfires in Greece this past week I missed this excellent report by @VictoriaLIVE that includes my comments. Here it is: @New_Europe @N_A_Waller @Eurocentrique @akoronakis,wildfires,wildfires,not_humanitarian
Greek PM says assumes political responsibility for wildfires | Article [AMP] | Reuters,wildfires,wildfires,not_humanitarian
"#Greece wildfires, the latest news. Officially confirmed deaths so far up to 76, number of injoured about 250, number of missing still unclear (estimates vary between 20 and 100). Disturbing detail, no effort was made by the authorities to evacuate people from the burnt area.",wildfires,wildfires,injured_or_dead_people
Coming up on #GME at 7am CET: → Greece Wildfires: Remembering the victims → Trump and Rouhani → Nicaraguas deadly political crisis → Manafort goes on trial → French student slapped Plus a lot more,wildfires,wildfires,other_relevant_information
"When your food is on fire ὒ5 @ Oía Santorini, Greece",wildfires,wildfires,not_humanitarian
RT @DailyMirror: Greece fire victims found locked in final embrace as they tried to flee flames,wildfires,wildfires,injured_or_dead_people
RT @TheopiSkarlatos: Supplies for Greek Wildfires.. how we can help #greece #GreeceFires #GreekFires,wildfires,wildfires,rescue_volunteering_or_donation_effort
"The City of #Athens, #Greece has not been affected by the #wildfires and remains safe and open to welcome visitors. There is no service disruption in the incoming and outbound flights and cruises. @AthensMayor @CityofAthens",wildfires,wildfires,other_relevant_information
RT @CopernicusEU: Our @CopernicusEMS #RapidMappingTeam is at work. Our thoughts are with those affected and with the Greek people /,wildfires,wildfires,sympathy_and_support
Items being cited as most badly needed: Long-life food that doesnt need a fridge Bottled water Baby diapers (include adult diapers too) Canned milk Baby wipes Toilet paper Medical gauze Fucidine Betadine Fucicort Face masks Biscuits Crackers/toast Packed juices #AthensFires,wildfires,wildfires,requests_or_urgent_needs
#wildfires #PrayForGreece #πυρκαγιες #Ραφηνα #Greecefires no words can express feelings ἞C἟7,wildfires,wildfires,sympathy_and_support
How to Donate for Fire Relief in Greece,wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @ekathimerini: Wildfires kill at least 60 near Athens, EU states respond to appeal for help",wildfires,wildfires,injured_or_dead_people
