tweet_text,predictions_event_type,event_type_label,class_label
"Former NFL players, the NFLPA has a trust to help you and your family get back on your feet from Hurricane Irma. Up to $2000 in relief fund.",hurricane,hurricane,rescue_volunteering_or_donation_effort
Hurricane Irma: Fears over dike prompt evacuations south of Lake Okeechobee,hurricane,hurricane,displaced_people_and_evacuations
We do not need anymore damages and negativity. Please leave.,hurricane,hurricane,not_humanitarian
Irma death toll in US climbs to 12 as Florida Keys partially reopen to  via #GoogleNews ✔️#News #Today #USA,hurricane,hurricane,injured_or_dead_people
"Irma dominating news. This for me is bigger. 300,000 have fled. So far. Homes burnt. Many killed. #Rohingya",hurricane,hurricane,injured_or_dead_people
"Besides a downed foul pole, damage to the stadium was minimal. Our thoughts and prayers are with all affected by Irma.",hurricane,hurricane,sympathy_and_support
"NEW Hurricane Irma Eyewall to Move onto Marco island by 1:45PM, Naples Shortly After - NWS Advising to Shelter in Place",hurricane,hurricane,other_relevant_information
Joel Osteen: Millionaire televangelist tells Texas flood victims not to have ‘poor me’ attitude,hurricane,hurricane,not_humanitarian
@ippf is committed to ensuring Sexual and Reproductive Health is not overlooked in the #hurricaneirma2017 relief efforts. #ReproHealth,hurricane,hurricane,rescue_volunteering_or_donation_effort
"RT @bulltruthmag: hurrtrackerapp: Mandatory evacuations have been ordered for all of Miami Beach, FL ahead of Hurricane #Irma. Follo",hurricane,hurricane,displaced_people_and_evacuations
"#IRMA beat us up, took 3 lives and left damage and no power but we are Americans and #FloridaStrong. We still raised our flag today. #911",hurricane,hurricane,infrastructure_and_utility_damage
RT foxandfriends - President Trump will head to Florida to see #HurricaneIrma damage firsthand before traveling to,hurricane,hurricane,infrastructure_and_utility_damage
FL Gov. Scott urges the more than 1M Floridians under mandatory evacuation orders to evacuate as #Irma approaches.,hurricane,hurricane,displaced_people_and_evacuations
"Please RT: In #Florida, call 1-800-955-5504 for #evacuation assistance. Do not wait! Call for help now! #HurricaneIrma #hurricaneirma2017",hurricane,hurricane,displaced_people_and_evacuations
Hurrican Irma: Walt Disney Company makes $2.5m aid donation,hurricane,hurricane,rescue_volunteering_or_donation_effort
@GinaYarboro @LoveOurPotus @chadmom2 @EdKrassen @IRdotnet @realDonaldTrump Btw look who cared about showing up to visit the Louisiana flood victims in 2016.,hurricane,hurricane,not_humanitarian
Rescue efforts begin as #Irma weakens to a tropical storm. Live updates:,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Lawrence, MA: Chickering Road at Route 114 - flooded out -DPW requested -Car stuck in flood waters on Halsey Street #mawx",hurricane,hurricane,caution_and_advice
The recovery and relief efforts from Hurricane Irma are still in full swing! The Charleston Animal Society took,hurricane,hurricane,other_relevant_information
I also brought up the subject of them using the rubble to start the wall - too soon? Nah!,hurricane,hurricane,not_humanitarian
Wonderful story about Blaine’s own Kelly Olsen and Hans Bakery stepping up to help those affected by Irma,hurricane,hurricane,rescue_volunteering_or_donation_effort
"#HurricaneIrma = plenty of damage &amp; the AC being out for 4 days in 90+ heat was certainly no fun but hey, this @radiohead prize survived!",hurricane,hurricane,infrastructure_and_utility_damage
.@MSU_Football players will go to #Houston during bye for flood relief  #GoGreen #SpartansWill,hurricane,hurricane,other_relevant_information
Keep Brevard Beautiful assists with Hurricane #Irma cleanup,hurricane,hurricane,other_relevant_information
THANK YOU to @NationalGuard from Pensacola who partnered with us at Southside Elem to keep residents safe during #Irma! #PartnershipPolicing,hurricane,hurricane,rescue_volunteering_or_donation_effort
We cannot emphasize enough how rapid and dangerous the water rise will be AFTER the center of Irma passes a given location in SW Florida.,hurricane,hurricane,caution_and_advice
God Bless them in their efforts to retrieve these valuable items for foot locker. Im sure they will keep the dope foot wear dry for them,hurricane,hurricane,other_relevant_information
#breakingnews #news Pinellas Expands Mandatory Evacuations Ahead Of Irma -,hurricane,hurricane,displaced_people_and_evacuations
WATCH: Florida bracing for Hurricane #Irmas impact; residents scramble for supplies as storm closes in:,hurricane,hurricane,other_relevant_information
Were about to be sailing through the town once Irma floods the place so we might as well start getting in the spirit,hurricane,hurricane,not_humanitarian
#Photos: #HurricaneIrma drives massive evacuation from Florida,hurricane,hurricane,displaced_people_and_evacuations
@realDonaldTrump @KurtSchingoethe Pres. TRUMP please dont let FEMA drop the ball in Louisiana. Our Residents are still waiting on aid checks from last years flood.,hurricane,hurricane,requests_or_urgent_needs
Thoughts and prayers go out to ALL who have been/will be affected by a disaster! #Harvey #Irma #Jose #Hurricane #Fires,hurricane,hurricane,sympathy_and_support
Irmas got nothing on our volunteers! Thanks to all the helping hands and saws that came out to help today.,hurricane,hurricane,rescue_volunteering_or_donation_effort
Dolphins aid Miami HS team stranded in Las Vegas after Hurricane Irma delayed travel arrangements,hurricane,hurricane,other_relevant_information
"Due to damage at Rotary Park and ongoing recovery from Hurricane Irma, we will have to cancel our Pet-A-Palooza",hurricane,hurricane,infrastructure_and_utility_damage
Islands destroyed by Irma brace for impact of Hurricane Jose,hurricane,hurricane,infrastructure_and_utility_damage
Continued flooding in Jacksonville Florida.  #irma,hurricane,hurricane,other_relevant_information
Eight People Dead At Florida Nursing Home After Irma,hurricane,hurricane,injured_or_dead_people
Please help your neighbors!,hurricane,hurricane,sympathy_and_support
Tax Relief for Victims of Hurricane Irma in Florida  #nonprofits,hurricane,hurricane,rescue_volunteering_or_donation_effort
RT @SRuhle: Windshields gone. Boats destroyed. Schools unrecognizable. It will be years before areas like Tortola recover #Irma,hurricane,hurricane,infrastructure_and_utility_damage
Im raising money for Hurricane Irma Aftermath Need Help. Click to Donate:  via @gofundme #HurricaneIrma,hurricane,hurricane,rescue_volunteering_or_donation_effort
"After Irma, a mixed journey home for Florida evacuees",hurricane,hurricane,displaced_people_and_evacuations
"Hurricane Irma victims get help from Charlie Pickett, R.E.M.s Peter Buck",hurricane,hurricane,rescue_volunteering_or_donation_effort
"New story: FEMA diverts Matthew recovery money to Harvey, Irma victims  #wral",hurricane,hurricane,other_relevant_information
"9/116/17| 4:45PM |#Irma Food Distribution site: St. Josephs St. Vincent De Paul, 2824 Palm Bay Road, Palm Bay.",hurricane,hurricane,other_relevant_information
"@IrmaUpdate @ESA_EO @CopernicusEU @sentinel_hub @CopernicusData For the time being, damage to the reefs is/will still be assessed. Here is a recent article about the reef system",hurricane,hurricane,infrastructure_and_utility_damage
Dont forget all the people in need in the #USVirginIslands &amp; #Caribbean #Irma destroyed everything.,hurricane,hurricane,infrastructure_and_utility_damage
Hurricane Irma has wreaked an estimated 1.2 billion euros ($1.4 billion) worth of damage in the Caribbean territor,hurricane,hurricane,infrastructure_and_utility_damage
A boil water advisory remains in effect on Jekyll Island until further notice. The island is still without clean water and power post Irma.,hurricane,hurricane,caution_and_advice
Many areas of #Haiti haven’t even fully recovered from #Hurricane Matthew last year &amp;now they’re facing this”  #Irma,hurricane,hurricane,other_relevant_information
We pray for all who are being affected by Irma in Florida &amp; everywhere else. Holy God please protect and help them &amp; weaken the Hurricane.,hurricane,hurricane,sympathy_and_support
#BreakingNews 😂 @CNN broadcasts itself breaking #florida traffic laws to show minor #hurricaneirma2017 damage footage. @BradentonPolice,hurricane,hurricane,infrastructure_and_utility_damage
Live updates: Flooding possible this week for parts of 7 states due to Hurricane Irma,hurricane,hurricane,caution_and_advice
Hurricane Irma Has Killed at Least 10 in the Caribbean Florida Braces for Catastrophic Impact  via @the_inertia,hurricane,hurricane,injured_or_dead_people
@BettingOnBullSt A lot can be learned of how the Netherlands manages flood waters.,hurricane,hurricane,other_relevant_information
Watch: More aerial footage of Hurricane Irma storm damage from Key West,hurricane,hurricane,infrastructure_and_utility_damage
.@FLGovScott on Hurricane Irma: No resource or expense will be spared to protect families.,hurricane,hurricane,other_relevant_information
Just spoke with @CustomsBorder official leading Harvey response. He told me theyre now ensuring their agents stay away from shelters.,hurricane,hurricane,other_relevant_information
First Dolphins game of the year. We are turning the @DolfansNYC event into an Irma fundraiser.,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Starting today, were teaming up w/ @FeedingTampaBay to help provide food to residents affected by Hurricane Irma.",hurricane,hurricane,rescue_volunteering_or_donation_effort
The #HarveySOS #HarveyRescue teams are working w/ Floridians &amp; others 2 aid #Irma relief #IrmaSOS 4 rescue. Follow @CrowdRescueHQ #SPNirma,hurricane,hurricane,rescue_volunteering_or_donation_effort
RT @ABC: Video shows severe flooding and damage as Hurricane #Irma slams Saint Martin.,hurricane,hurricane,infrastructure_and_utility_damage
From flood to food: the afternoon groundbreaking of Winter Green House. Previous site of a church that was totaled as result of 2012 flood,hurricane,hurricane,other_relevant_information
Outraged Officials Demand Answers After Eight Found Dead at Florida Nursing Home - NBC News,hurricane,hurricane,injured_or_dead_people
.@FLGovScott flew with the Coast Guard to survey Irma’s damage on Monday. He joins @CBSThisMorning by phone to discuss:,hurricane,hurricane,infrastructure_and_utility_damage
Irma’s Wind and Rain are Gone But Flood Waters Threaten Residents Along the Withlacoochee River,hurricane,hurricane,other_relevant_information
Be cautious. If you need bottled water we have some available at the NE FL Fairgrounds in Callahan! #NassauStrong,hurricane,hurricane,caution_and_advice
@StPeteFL EOC still working on Irma damage assessment &amp; helping residents,hurricane,hurricane,infrastructure_and_utility_damage
"Wow amazing #tornado coming ashore in Fort Lauderdale, Florida recently. #HurricaneIrma #IRMA RT; Twitter",hurricane,hurricane,other_relevant_information
How You Can Help the Victims of #HurricaneIrma and #HurricaneHarvey written by me!,hurricane,hurricane,rescue_volunteering_or_donation_effort
Navy Overflight Shows Footage of Irma Damage to US Virgin Islands,hurricane,hurricane,infrastructure_and_utility_damage
"Irma is shifting to Westcoast of FL Now. Hope everyone that stayed has a wine cellar Because no power, food or gas is going to be imminent.",hurricane,hurricane,other_relevant_information
‘It looks like The Walking Dead’: Florida’s residents assess Irma’s damage,hurricane,hurricane,infrastructure_and_utility_damage
Downtown #Jacksonville &amp; #SaintAugustine FLOODED from #HurricaneIrma #IRMA. 60% of #Florida without power! #Irma2017,hurricane,hurricane,other_relevant_information
Bayfront Offers Free Telehealth Visits for Hurricane Irma Victims,hurricane,hurricane,other_relevant_information
"HAPPENING TODAY: Were accepting donations for #Irma recovery for @KeysRecovery. Please RT! Donations accepted @ 2099 Adams Ln, #Sarasota",hurricane,hurricane,rescue_volunteering_or_donation_effort
"She wanna put it on me, show me her tsunami",hurricane,hurricane,other_relevant_information
The cockiness of being pumped about #LA2028 is hilarious since we will FULLY be earthquaked or tossed into the climate risen ocean by then.,hurricane,hurricane,other_relevant_information
Storm Update-Irma More much needed help is headed to Florida. Special THANK YOU goes out to the Bay Area Search &amp;,hurricane,hurricane,requests_or_urgent_needs
Briton almost killed by washing machine as Hurricane Irma hit British Virgin Islands,hurricane,hurricane,injured_or_dead_people
NASA sees extremely heavy rainfall during Hurricane #Irma’s trek.,hurricane,hurricane,other_relevant_information
"5 people confirmed dead at Florida nursing home, raising U.S. death toll from #HurricaneIrma to at least 28",hurricane,hurricane,injured_or_dead_people
.@Dukeenergy is using #drones #UAS to survey power-line damage after #IrmaHurricane2017 #Irma in Florida #emergingtech,hurricane,hurricane,infrastructure_and_utility_damage
Video: Aerials show extensive Hurricane #Irma damage on Sint Maarten - Daily Mail -,hurricane,hurricane,infrastructure_and_utility_damage
Gibraltar contributes to HMS Ocean aid for Hurricane Irma,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Members from various federal law enforcement agencies rest before deploying to areas affected by Hurricane Irma at Moody Air Force Base, GA",hurricane,hurricane,other_relevant_information
"Yesterday, Marines with the 26th MEU delivered over 52,000 pounds of relief supplies to victims of Hurricane #Irma, in Key West, Florida.",hurricane,hurricane,other_relevant_information
Florida electric utility prepares residents for worst-case scenario from Irma,hurricane,hurricane,infrastructure_and_utility_damage
Hurricane Irma: Officials expect minimal damage on Sanibel,hurricane,hurricane,infrastructure_and_utility_damage
More than 3.3 million homes and businesses have lost power as Hurricane Irma moves up the Florida peninsula,hurricane,hurricane,infrastructure_and_utility_damage
Hurricane Irma really did damage to my home but I am so thankful that my family and I are doing well and our lives were spared.,hurricane,hurricane,infrastructure_and_utility_damage
Friends in Havana say theyve been without power for 3 days and that there is no food to be had anywhere. #Irma #SocialismoChupa,hurricane,hurricane,other_relevant_information
"So antifascists go to TX to provide shelter &amp; supplies, while these jerks go to shoot people, but antifa is the real threat? 🙃",hurricane,hurricane,other_relevant_information
"Gov. Scott: If you do not need to be on the roads, please dont travel. Find shelters in your area. #IRMA",hurricane,hurricane,caution_and_advice
"#Bahamas blues. Thoughts are with all in Hurricane #Irmas path, including my favorite spot on Earth from space. Heed evacuations; be safe!",hurricane,hurricane,sympathy_and_support
"@nicole_franzel Even bigger flood in South Asia: over 1.800 estimated dead, uncountable homeless and no aid in sight.",hurricane,hurricane,injured_or_dead_people
".@USCG Cutter Hamilton crew conducts Hurricane #Irma relief efforts off the coast of Mayport, FL. Read more here:",hurricane,hurricane,other_relevant_information
"As #HurricaneJose churns up surf, Tropical Storm Maria forecast to follow path similar to Irma’s: The Island Packet",hurricane,hurricane,other_relevant_information
"RT @TheTruth24US: Florida on notice, evacuations coming as Hurricane Irma looms. #RT",hurricane,hurricane,displaced_people_and_evacuations
CATEGORY 5 PRESIDENT Trump touches down in Florida to survey Hurricane Irma damage  via @YahooNews,hurricane,hurricane,infrastructure_and_utility_damage
"He warned that Hurricane Irma is fiercer than Hurricane Andrew, the Category 5 storm that pummeled South Florida 25 years ago, killed 65",hurricane,hurricane,other_relevant_information
#IrmaHurricane2017 My family &amp; I are in the path of #Irma on West Coast of Florida #NaplesFL area please pray for us! #FridayFeeling 😲😰🙏,hurricane,hurricane,sympathy_and_support
@SayenCroWolf Im betting were gonna feel a mini earthquake when the boys get home from all the drilling. Drink plenty of water so you dont dehydrate.,hurricane,hurricane,not_humanitarian
"Wow - in Sunshine State, @insideFPLs dedicated lobbying =&gt; energy independence through solar is *illegal* unless wild conditions are met",hurricane,hurricane,not_humanitarian
"*My heart and prayers go out to victims of natural disasters striking America* *Harvey, Irma and now Rahul Gandhi !!*😂😂",hurricane,hurricane,sympathy_and_support
@POTUS declares Major Disaster in #USVI @GovernorMapp &amp; declares Emergency in #SC @henrymcmaster #HurricaneIrma Listen to local officials.,hurricane,hurricane,caution_and_advice
HAVENT THEY SUFFERED ENOUGH? Boris Johnson to fly to Caribbean for Hurricane Irma relief effort,hurricane,hurricane,other_relevant_information
Trinity Church: Hurricane Irma Damage Report,hurricane,hurricane,infrastructure_and_utility_damage
Flood waters from a hurricane hve stolen books from South Texas libraries. Find out how authors can replace them.,hurricane,hurricane,other_relevant_information
Breaking damage Naples FL in eye wall now.#flwx #hurricaneIrma,hurricane,hurricane,infrastructure_and_utility_damage
"@swipathefox has donated $25,000 to the Rice Mens Basketball Flood Relief Fund &amp; is spearheading a spring charity hoop game. #Sacramento",hurricane,hurricane,rescue_volunteering_or_donation_effort
"Save Bandwidth, Save a Life - Thank you for important advice @redcrossmom @HumanityRoad #HurricaneIrma #hmrd #Harvey #wildfires #SMEM",hurricane,hurricane,other_relevant_information
"More than 1,100 Marines are providing support to the victims of Hurricane #Irma.",hurricane,hurricane,sympathy_and_support
"NEW: The Miami Heat, Carnival and Micky and Madeline Arison pledging up to $10 million for Irma relief.",hurricane,hurricane,rescue_volunteering_or_donation_effort
.@Penn experts offer advice following #HurricaneHarvey #HurricaneIrma  #philanthropy #hurricanerelief,hurricane,hurricane,caution_and_advice
@ATTCares hey I was affected by Hurricane Irma and I thought you guys werent going to charge any overages? my internet provider is down,hurricane,hurricane,other_relevant_information
"More than 14,000 flights were canceled since Irma’s impact, &amp; 11 of Florida’s airports are reopening this morning",hurricane,hurricane,other_relevant_information
"This storm is playing games with us: @DrewGriffinCNN gives updates on #Irma, storm damage",hurricane,hurricane,caution_and_advice
Our @Smartfield_Inc sensors (left) and @ArableLabs Mark sensors (right) survived Hurricane #Irma with no apparent damage! Peanuts OK too.,hurricane,hurricane,infrastructure_and_utility_damage
"Greatest Evacuation In History - 650,000 Ordered To Leave #Florida. #Irma",hurricane,hurricane,displaced_people_and_evacuations
Report #HurricaneIrma storm damage here!,hurricane,hurricane,infrastructure_and_utility_damage
Donald Trumps island home has probably been destroyed by Hurricane Irma - Palmer Report,hurricane,hurricane,infrastructure_and_utility_damage
Good summary of Hurricane Irmas path of destruction: ; Note the Caribbean challenges too.,hurricane,hurricane,infrastructure_and_utility_damage
Everyone please pray that Maria will take a turn north. Ask God to spare the islands that #Irma hit hard. #Maria The power of prayer!,hurricane,hurricane,sympathy_and_support
Alright pirates. Im alive! No power. No major damage. As soon as I know more Ill let you know. #hurricaneIrma,hurricane,hurricane,other_relevant_information
@AngieAllTheWay Unlike the people in charge of the nursing home where 8 people died in hurrcane Irma. #realleaders,hurricane,hurricane,injured_or_dead_people
"More than 1,000 Davey employees are on the ground aiding in the recovery efforts after #IrmaHurricane2017,  #WorkSafe",hurricane,hurricane,other_relevant_information
Juliet Ibrahim ready to contribute N1m to Benue Flood Victims,hurricane,hurricane,other_relevant_information
#Irma’s wind and rain impacting @ATLairport &amp; @CLTAirport this morning.  |,hurricane,hurricane,other_relevant_information
Meanwhile the racist fake POTUS is threatening to withhold disaster relief funds so he can build a wall between us.,hurricane,hurricane,not_humanitarian
"LATEST: Hurricane #Irma kills at least 8, injuries 23 in French Caribbean island territories  #njmorningshow",hurricane,hurricane,injured_or_dead_people
Hurricane Irma right Thru Florida 150mph winds will kill thousands in Miami all of Florida no power no cell service no homes. Oh dear god,hurricane,hurricane,other_relevant_information
"Heat, Warriors and FedEx combining to send over 100 pre-Hurricane Irma pets from local Miami animal shelters to no-kill shelters in Oakland.",hurricane,hurricane,rescue_volunteering_or_donation_effort
The UN say as many as 49 million people could be caught up in Hurricane Irma. At least 8 people have died. #HeartNews,hurricane,hurricane,injured_or_dead_people
We’re collecting donations for Hurricane Irma and Harvey relief efforts this morning at Lady Janes. #RoadToRelief,hurricane,hurricane,rescue_volunteering_or_donation_effort
Before and after Hurricane Irma: images of Caribbean destruction,hurricane,hurricane,other_relevant_information
At 5 with Kate - Nearly 2 million homes and businesses lost power across the US State of Florida due to Hurricane Irma.,hurricane,hurricane,infrastructure_and_utility_damage
"PLS: Support recovery efforts in the Caribbean, where years of #climate smart #ag work has been destroyed by Irma",hurricane,hurricane,infrastructure_and_utility_damage
"4 Maps That Show the Gigantic Hurricane Irma Evacuation  #SHELTERINPLACE #ALERT Unlike during Hurricane Harvey, whe",hurricane,hurricane,displaced_people_and_evacuations
"Happening Now: @POTUS, @VP, @FLOTUS, and @SecondLady meet with Irma victims.",hurricane,hurricane,other_relevant_information
"Tim Tebow took time to visit people in a special needs shelter after Hurricane Irma, including this World War",hurricane,hurricane,requests_or_urgent_needs
Hurricanes Irma &amp; Harvey have driven more than 1M people to our website last week to post/view animals. Please help:,hurricane,hurricane,sympathy_and_support
"The A/C at FL nursing home was off for THREE days. State issues moratorium, shutting down facility to new patients.",hurricane,hurricane,other_relevant_information
"32 shelter cats rescued from #hurricaneirma2017 in #Florida, arrive @nhspca in #Stratham #NH. @seacoastonline @ENLNews",hurricane,hurricane,rescue_volunteering_or_donation_effort
Crowd of people lining up in Naples outside mobile home park badly damaged by Hurricane Irma. @POTUS will be here any minute to tour. #wtsp,hurricane,hurricane,infrastructure_and_utility_damage
@Newsweek The douchebaggery of the mans organization exceeds even that of his callow half-assed administration. Ick. #trump #HurricaneIrma #badtaste,hurricane,hurricane,not_humanitarian
He did called the floods in Huston Beautiful..right? Yeah I thought I was hearing things too Its a been a beautiful Flood. Now how eh,hurricane,hurricane,other_relevant_information
"Ok! 8pm PST, ULTRA TIME!  Ill have a link for you guys to donate to Irma relief as well!",hurricane,hurricane,rescue_volunteering_or_donation_effort
A man is seen through an American flag as he fixes up the roof of a home belonging to a family member that was damaged from Hurricane Irma.,hurricane,hurricane,infrastructure_and_utility_damage
@rushlimbaugh Not just hurricanes.Mayor in Florida talked about water levels rising due to climate change. Feel good to push ignorance?,hurricane,hurricane,not_humanitarian
RT @Lrihendry: Wow! Hubby and I drove to the next town over for lunch today seeing the destruction from #Irma is everywhere. Brutal.,hurricane,hurricane,infrastructure_and_utility_damage
Darren Finney showing us the damage at his home. #MerrittIsland #HurricaneIrma @WFTV,hurricane,hurricane,infrastructure_and_utility_damage
"You never know what #HurricaneIrma victims might need. With your 💵 donations, weve purchased tarps for those with roof damage #IrmaRecovery",hurricane,hurricane,rescue_volunteering_or_donation_effort
@02C5 @CNN A-Greed how bout helping victims of #Irma &amp; #Harvey instead of this same lame news,hurricane,hurricane,sympathy_and_support
Life threatening flood has evolved in Southeast Texas. It may damage the bales sitting in the fields. Waiting on the USDA reports next month,hurricane,hurricane,infrastructure_and_utility_damage
"Individual assistance is being offered by FEMA to eligible residents w/ housing, medical &amp; other needs.  #Irma",hurricane,hurricane,rescue_volunteering_or_donation_effort
"Irma headed for open water. #IrmaFlorida seeks warmer water not land Brownsville, Texas lookout!!! What are these newsman doing????",hurricane,hurricane,other_relevant_information
BRAND NEW POD OUT. Its pretty good. But seriously. Every retweet we will donate $2 to Hurricane Irma relief.,hurricane,hurricane,rescue_volunteering_or_donation_effort
"My prayer for you all is that the Lord fills your cup, making it overflow, that you may drink of the Living Water and never be thirsty 🙌🏽🙏🏽🎶",hurricane,hurricane,sympathy_and_support
Thank you for your support of pro bono! Were in this together &amp; can help so many in need. #FLProBonoMatters,hurricane,hurricane,sympathy_and_support
he promised you a lambo and ur driving home in a flood damaged nova. sad!,hurricane,hurricane,infrastructure_and_utility_damage
HERO 👉@TimTebow Spends Time With WWII Veteran at Hurricane Irma Shelter | Fox News,hurricane,hurricane,other_relevant_information
Battered Florida tries to assess scope of Irmas destruction: Today News for  #Port_Charlotte CharlotteCountyCares,hurricane,hurricane,infrastructure_and_utility_damage
Thank you @GoyaFoods and #IslasCanarias for partnering with us to help @FIU students affected by #HurricaneIrma. @FIUPanthersCare,hurricane,hurricane,sympathy_and_support
"#Lowes Lowes, Home Depot shipping supplies to Florida ahead of Irma. Read more:  $LOW",hurricane,hurricane,other_relevant_information
Grateful for our community volunteers. #HurricaneIrma #volunteer #wolves,hurricane,hurricane,rescue_volunteering_or_donation_effort
"President Trump takes action on Hurricane Irma, issues emergency declarations",hurricane,hurricane,other_relevant_information
Two killed as Hurricane Irma hits Caribbean islands  #FlashbackThursday #NocturnalClassicsWithLawrence Atiku CKay,hurricane,hurricane,injured_or_dead_people
@MarkRiva @Twitter I guess pleasing you. I am a philosopher &amp; I overflow with ideas. I am also trying to help Twitter since it are already de facto non-profit.,hurricane,hurricane,not_humanitarian
Florida residents fear losing their jobs if they evacuate for Hurricane Irma:,hurricane,hurricane,displaced_people_and_evacuations
Soon as this hurricane passes im droppin so much 🔥 music i promise. Till then pray for my family and I through hurricane Irma🙏🏻,hurricane,hurricane,sympathy_and_support
WTVM reports RT ABC: Hurricane #Irma - a powerful Category 5 storm - destroyed 95% of Barbudas structures and veh,hurricane,hurricane,infrastructure_and_utility_damage
Allergy-friendly food drive for evacuees from Hurricane Irma,hurricane,hurricane,displaced_people_and_evacuations
"In the end, nobody will ever know the death toll due to Limbaughs followers believing his LIES. #TheResistance",hurricane,hurricane,injured_or_dead_people
Hurricane Irma: Staff at Ernest Hemingway house defy Florida evacuation order and hunker down with authors famous,hurricane,hurricane,displaced_people_and_evacuations
More on the impact of #HurricaneIrma on our residents courtesy of @news6wkmg:,hurricane,hurricane,other_relevant_information
I liked a @YouTube video  I95 hurricane IRMA evacuation,hurricane,hurricane,displaced_people_and_evacuations
Meeting set for Sept. 21 in Cleveland regarding flood damage,hurricane,hurricane,other_relevant_information
THEY NEED YOU: How to help Irma victims,hurricane,hurricane,sympathy_and_support
@POTUS Check out Corryns Tweet!! The need HELP!!,hurricane,hurricane,requests_or_urgent_needs
Hurricane hit areas brace for mosquito boom in flood waters | Miami Herald,hurricane,hurricane,caution_and_advice
#Healthcareworkers: Florida has an immediate need for volunteers in medical needs shelters. Learn more here:  #Irma,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Donate generously! FOX6, Salvation Army, iHeartMedia radio stations team up for Irma Disaster Relief Phone Bank:",hurricane,hurricane,rescue_volunteering_or_donation_effort
"Tim Duncan donates, pledges to match Hurricane Irma relief donations for U.S. Virgin Islands",hurricane,hurricane,rescue_volunteering_or_donation_effort
Shame to hear that 8 elderly people are dead after #HurricaneIrma #HurricaneIrmaAftermath,hurricane,hurricane,injured_or_dead_people
"BREAKING: Hurricane Irma kills 9 in Caribbean islands, storm continues track toward US",hurricane,hurricane,injured_or_dead_people
In #Florida #AnnaMariaIsland #HurricaneIrmaAftermath Officials study Irma’s effects on AMI’s beaches,hurricane,hurricane,other_relevant_information
"Britain sends $15.7 million, ship to assist Irma victims via @rapplerdotcom",hurricane,hurricane,other_relevant_information
On Sept 21 @CarmenYulinCruz San Juan with @FEMA US&amp;R Leadership US&amp;R Teams to thank them for their assistance,hurricane,hurricane,other_relevant_information
RT @JDEstradawriter: .@CBSThisMorning Limited or no coverage of #PuertoRico after #hurricaneMaria please help people be aware of our situat,hurricane,hurricane,sympathy_and_support
Photos: #HurricaneMariaRelief effort in Puerto Rico. Many outside the capital city of San Juan say theyve received little or no help.,hurricane,hurricane,other_relevant_information
"RT @Skilling: Hurricane Maria destroyed the National Weather Services Doppler Radar in San Juan, PR.",hurricane,hurricane,infrastructure_and_utility_damage
RT @amphibwarships: .@USNavy amphib @USSWaspLHD1 continues to help those affected by #HurricaneMaria on the island of Dominica.,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Hurricane Maria washed out bridge to San Lorenzo in Puerto Rico. 8 days later residents ford the river to get food, fuel &amp; medical help",hurricane,hurricane,sympathy_and_support
RT @nypost: Jennifer Lopez will donate $1 million to Puerto Rico in the wake of Hurricane Maria,hurricane,hurricane,rescue_volunteering_or_donation_effort
"SWC#Donate for Hurricanes Harvey, Irma &amp; Maria /Earthquake Relief",hurricane,hurricane,rescue_volunteering_or_donation_effort
Buildings Torn Apart in San Juan by Maria From The Weather Channel iPhone App #HurricaneMaria,hurricane,hurricane,infrastructure_and_utility_damage
Sep 30 from Puerto Rico showing some of the damage cause by Hurricane maria,hurricane,hurricane,infrastructure_and_utility_damage
Trump tweets white supremacist garbage about NFL players while millions of American citizens in PR have no power &amp; flooded homes. SHAME.,hurricane,hurricane,other_relevant_information
"@realDonaldTrump They have no water, food,and 4-6 months to get electricity back. Go see and help these Americans please",hurricane,hurricane,requests_or_urgent_needs
U.S. VIRGIN ISLANDS ASSESSING DAMAGE FROM HURRICANE MARIA,hurricane,hurricane,infrastructure_and_utility_damage
"Aerial photos of Hurricane Maria have captured many coastal, city, and mountainous areas Puerto Rico.  @NatGeoPhotos",hurricane,hurricane,other_relevant_information
"RT @luutell: Hurricane Maria footage from Cupey, Puerto Rico - (provided by D. Lozada) - praying for my family &amp; friends",hurricane,hurricane,sympathy_and_support
RT @albertolcnmedia: Puerto Rico residents evacuate after dam fails in Hurricane Marias wake,hurricane,hurricane,displaced_people_and_evacuations
"@CNN reports 10,000 containers filled with aid are stuck at #PuertoRico port. People are dying. Weve got to do better #HurricaneMaria",hurricane,hurricane,other_relevant_information
Its being said that Hurricane Maria displaced Puerto Ricans will be heading mostly to these areas: a. NYC,hurricane,hurricane,displaced_people_and_evacuations
Relief Aid for Family Victims of Hurricane Maria. Please give/share. God Bless:,hurricane,hurricane,rescue_volunteering_or_donation_effort
"#MAGA profiting from disasters affecting Americans: Trump refuses to send more aid to PR, citing business interests",hurricane,hurricane,other_relevant_information
(LV.10) A Mapathon to Pinpoint Areas Hardest Hit in Puerto Rico - The New York Times,hurricane,hurricane,other_relevant_information
We have not seen fire and fury with delivery of food and supplies to Puerto Rico @RepGutierrez Es verdad,hurricane,hurricane,other_relevant_information
